단지명,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,위도,경도
리마크빌동대문,29.63,202201,18,"1,500",95,12,37.5657948536437,127.016623843671
리마크빌동대문,24.96,202201,24,"1,000",90,11,37.5657948536437,127.016623843671
리마크빌동대문,25.99,202202,7,"1,500",102,15,37.5657948536437,127.016623843671
리마크빌동대문,27.47,202203,3,"1,500",115,15,37.5657948536437,127.016623843671
리마크빌동대문,24.25,202204,8,"1,000",85,15,37.5657948536437,127.016623843671
리마크빌동대문,25.99,202205,6,"1,500",98,8,37.5657948536437,127.016623843671
리마크빌동대문,24.96,202205,16,"1,000",89,13,37.5657948536437,127.016623843671
리마크빌동대문,24.25,202209,6,"1,000",80,8,37.5657948536437,127.016623843671
위더스하임,23.82,202207,5,"25,500",25,10,37.5661540354294,127.01421117496
위더스하임,23.82,202209,15,"2,000",130,10,37.5661540354294,127.01421117496
청계천두산위브더제니스,147.3212,202201,6,"6,000",200,3,37.5668675982177,127.017122913186
청계천두산위브더제니스,145.6492,202201,28,"105,000",140,5,37.5668675982177,127.017122913186
청계천두산위브더제니스,145.6492,202202,3,"60,000",280,21,37.5668675982177,127.017122913186
청계천두산위브더제니스,146.9679,202203,11,"15,000",450,8,37.5668675982177,127.017122913186
청계천두산위브더제니스,92.1357,202203,24,"40,000",162,24,37.5668675982177,127.017122913186
청계천두산위브더제니스,146.9679,202203,31,"10,500",378,28,37.5668675982177,127.017122913186
청계천두산위브더제니스,46.735,202208,31,"10,000",250,14,37.5668675982177,127.017122913186
청계천두산위브더제니스,46.735,202209,6,"20,000",400,22,37.5668675982177,127.017122913186
청계천두산위브더제니스,46.735,202210,14,"5,000",260,11,37.5668675982177,127.017122913186
청계천두산위브더제니스,173.1707,202210,19,"70,000",350,27,37.5668675982177,127.017122913186
