시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202205,28,"79,800",0,9,2017,만리재로 175,202207~202407,갱신,사용,"76,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.972,202205,30,"50,010",155,13,2017,만리재로 175,202206~202406,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202205,31,"70,000",0,20,2017,만리재로 175,202206~202406,갱신,-,"65,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9791,202206,4,"20,000",218,2,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9791,202206,4,"20,000",232,2,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202206,11,"90,000",0,19,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202206,14,"63,000",0,17,2017,만리재로 175,202208~202408,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202206,15,"88,000",0,2,2017,만리재로 175,202206~202406,갱신,-,"75,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.8899,202206,18,"10,000",270,19,2017,만리재로 175,202207~202407,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202206,21,"75,000",0,15,2017,만리재로 175,202206~202406,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9791,202206,25,"95,000",0,20,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202206,26,"97,000",0,9,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202206,26,"97,000",0,9,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.9808,202206,28,"46,300",0,3,2017,만리재로 175,202207~202407,갱신,-,"42,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9918,202206,28,"5,000",235,12,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202206,29,"30,000",170,22,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9918,202206,30,"78,000",0,14,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.9808,202207,4,"20,000",140,15,2017,만리재로 175,202207~202407,갱신,사용,"20,000",135
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202207,4,"78,000",0,5,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9791,202207,5,"91,000",0,15,2017,만리재로 175,202208~202309,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.8899,202207,11,"86,500",0,17,2017,만리재로 175,202207~202407,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202207,11,"73,500",0,16,2017,만리재로 175,202207~202407,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202207,12,"5,000",280,2,2017,만리재로 175,202209~202408,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202207,14,"5,000",300,3,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202207,16,"65,000",0,18,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9965,202208,1,"85,000",0,24,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202208,2,"59,850",35,25,2017,만리재로 175,202209~202309,갱신,-,"59,850",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202208,6,"76,440",0,8,2017,만리재로 175,202208~202408,갱신,사용,"72,800",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202208,6,"90,000",0,18,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202208,6,"90,000",0,18,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9733,202208,11,"30,000",200,9,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.972,202208,13,"70,000",80,20,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202208,16,"80,000",0,23,2017,만리재로 175,202208~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.9707,202208,17,"2,000",231,15,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9918,202208,17,"80,000",0,11,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202208,19,"78,750",0,6,2017,만리재로 175,202208~202408,갱신,사용,"75,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9791,202208,20,"40,000",190,23,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9791,202208,20,"40,000",90,23,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202208,23,"85,800",0,18,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.972,202208,27,"80,000",50,3,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.9808,202208,30,"90,000",0,10,2017,만리재로 175,202208~202506,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202208,31,"5,000",250,8,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9965,202209,1,"30,000",195,25,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9918,202209,1,"84,000",0,23,2017,만리재로 175,202209~202409,갱신,사용,"80,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9918,202209,1,"84,000",0,23,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9965,202209,3,"45,000",150,12,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9965,202209,3,"45,000",150,12,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202209,6,"80,000",0,23,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202209,7,"44,000",68,20,2017,만리재로 175,202209~202409,갱신,사용,"44,000",60
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202209,7,"78,000",0,18,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9918,202209,8,"50,000",160,24,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.9918,202209,16,"15,000",175,10,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9733,202209,17,"40,000",166,10,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9965,202209,23,"85,000",0,18,2017,만리재로 175,202209~202409,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202209,26,"86,000",0,24,2017,만리재로 175,202211~202411,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202209,27,"30,000",110,12,2017,만리재로 175,202210~202404,갱신,사용,"30,000",100
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202209,29,"68,000",0,13,2017,만리재로 175,-,갱신,-,"63,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.9733,202210,1,"82,000",0,19,2017,만리재로 175,202211~202411,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,59.943,202210,3,"5,000",260,21,2017,만리재로 175,202212~202412,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.9808,202210,3,"67,000",0,4,2017,만리재로 175,202211~202411,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.972,202210,7,"10,000",320,18,2017,만리재로 175,202211~202411,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202210,11,"67,500",0,6,2017,만리재로 175,202210~202410,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202210,11,"67,500",0,6,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202210,12,"70,000",0,14,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.9808,202210,15,"72,000",0,24,2017,만리재로 175,202210~202410,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9965,202210,21,"10,000",260,9,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9733,202211,7,"10,000",300,16,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,72.9733,202211,7,"10,000",300,16,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,월세,84.972,202211,9,"20,000",260,6,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.9918,202211,12,"65,000",0,15,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,84.972,202211,18,"74,000",0,19,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,59.943,202211,23,"63,000",0,12,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이,전세,72.8899,202211,28,"68,000",0,14,2017,만리재로 175,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,39.9541,202201,10,"5,077",15,-3,2017,만리재로,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,47.4739,202201,18,"4,127",18,2,2017,만리재로,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,39.9541,202205,23,"20,303",50,10,2017,만리재로,202205~202408,신규,-,0,0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,47.4739,202208,18,"4,127",18,12,2017,만리재로,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,39.9541,202209,14,"30,000",183,8,2017,만리재로,202210~202410,갱신,사용,"30,000",175
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),전세,39.9541,202209,30,"91,000",0,9,2017,만리재로,-,-,-,,
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),전세,39.9541,202210,4,"75,600",0,7,2017,만리재로,202211~202411,갱신,사용,"72,000",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),월세,39.9541,202210,6,"50,000",100,5,2017,만리재로,202211~202411,갱신,-,"61,950",0
서울특별시 중구 만리동2가,176-1,176,1,서울역센트럴자이(임대),전세,39.9541,202210,20,"80,000",0,4,2017,만리재로,202210~202410,갱신,사용,"77,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9728,202201,5,"81,000",0,2,2018,만리재로 177,202203~202403,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202201,8,"82,000",0,9,2018,만리재로 177,202203~202403,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202201,8,"82,000",0,9,2018,만리재로 177,202203~202403,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202201,8,"30,000",93,6,2018,만리재로 177,202201~202401,갱신,-,"30,000",60
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202201,8,"59,850",0,4,2018,만리재로 177,202202~202402,갱신,사용,"57,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202201,12,"72,450",0,6,2018,만리재로 177,202202~202402,갱신,사용,"69,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202201,15,"67,700",0,7,2018,만리재로 177,202202~202402,갱신,사용,"64,500",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202201,22,"5,000",200,12,2018,만리재로 177,202202~202402,갱신,사용,"5,000",190
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202201,25,"30,000",165,2,2018,만리재로 177,202203~202403,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9728,202201,26,"15,000",250,4,2018,만리재로 177,202202~202402,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202201,28,"75,600",0,6,2018,만리재로 177,202202~202402,갱신,사용,"72,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202201,28,"10,000",280,8,2018,만리재로 177,202203~202403,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9728,202201,29,"70,000",0,8,2018,만리재로 177,202202~202402,갱신,-,"58,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,4,"61,000",8,2,2018,만리재로 177,202202~202402,갱신,사용,"61,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,5,"67,200",0,6,2018,만리재로 177,202202~202402,갱신,사용,"64,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,5,"68,600",35,3,2018,만리재로 177,-,-,-,,
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202202,7,"55,000",30,10,2018,만리재로 177,202202~202402,갱신,-,"50,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,10,"70,350",0,5,2018,만리재로 177,202203~202403,갱신,사용,"67,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,11,"60,000",65,11,2018,만리재로 177,202202~202402,갱신,-,"30,000",110
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202202,11,"53,000",60,4,2018,만리재로 177,-,갱신,-,"53,000",18
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,11,"70,000",0,10,2018,만리재로 177,202203~202403,갱신,사용,"67,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202202,12,"40,000",76,5,2018,만리재로 177,202202~202302,갱신,사용,"40,000",67
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,12,"55,000",49,6,2018,만리재로 177,202203~202303,갱신,사용,"55,000",40
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,12,"69,300",0,14,2018,만리재로 177,202204~202404,갱신,사용,"66,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,15,"75,285",0,13,2018,만리재로 177,202203~202303,신규,-,0,0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,17,"30,000",130,8,2018,만리재로 177,202203~202403,갱신,사용,"30,000",120
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202202,17,"70,350",0,6,2018,만리재로 177,202202~202402,갱신,사용,"67,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9728,202202,19,"71,400",0,9,2018,만리재로 177,202203~202403,갱신,사용,"68,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,22,"10,000",195,12,2018,만리재로 177,202203~202403,갱신,-,"10,000",170
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202202,25,"65,000",0,3,2018,만리재로 177,202202~202402,갱신,사용,"62,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,71.9832,202202,25,"65,000",0,3,2018,만리재로 177,202202~202402,갱신,-,"62,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,84.9774,202202,26,"45,000",100,4,2018,만리재로 177,202203~202403,갱신,-,"45,000",70
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,월세,71.9832,202203,5,"4,000",135,10,2018,만리재로 177,202203~202403,-,-,,
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202203,5,"73,500",0,11,2018,만리재로 177,202204~202404,갱신,사용,"70,000",0
서울특별시 중구 만리동2가,288,288,0,서울역한라비발디센트럴,전세,84.9774,202203,10,"66,000",0,10,2018,만리재로 177,202203~202403,갱신,-,"64,000",0
