단지명,전용면적,계약년도,계약일,위도,경도,지하철거리,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,일일가격,층_-1,층_1,층_2,층_3,층_4,층_5,층_6,층_7,층_8,층_9,층_10,층_11,층_12,층_13,층_14,층_15,층_16,층_17,층_18,층_19,층_20,층_21,층_22,층_23,층_24,층_25,층_26,층_27,층_28,층_29,층_30,층_31,층_32,층_33,층_34,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
충무로엘크루메크로시티2,22.75,2022-07-01,2,37.5633945987251,126.999994227546,403.946236658601,2022/07/02,1299.8,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,13.645833333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
남산리젠트힐,137.51,2022-09-01,28,37.5487459702542,127.005327951013,172.94437351095854,2022/09/28,1427.2,10,2,0,1,33,13,30,6,121.2985282990008,버티고개,108.55902777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.87999999999998,2022-03-01,30,37.5471667734011,127.005677166122,153.7732236879109,2022/03/30,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,15.277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,17.7034,2022-05-01,21,37.5632510909133,126.972031493823,300.9137610337463,2022/05/21,1274.6,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,19.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,2022-06-01,20,37.5471667734011,127.005677166122,153.7732236879109,2022/06/20,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.5971875000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
청구e편한세상,84.95999999999998,2022-09-01,2,37.5599601596254,127.015451019186,148.0705761514984,2022/09/02,1351.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,35.55555555555555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
약수역더시티,18.86,2022-03-01,24,37.5532054555858,127.010718554062,121.62177508889047,2022/03/24,1212.7,18,3,9,1,52,16,29,8,97.22627239547982,약수역,5.590277777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
남산타운,84.87999999999998,2022-09-01,27,37.5471667734011,127.005677166122,153.7732236879109,2022/09/27,1429.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,35.30555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,2022-06-01,22,37.5471667734011,127.005677166122,153.7732236879109,2022/06/22,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.9563194444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
현대,83.97,2022-08-01,10,37.560504309545294,127.02297053804,642.5304144954268,2022/08/10,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,20.583333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,84.95999999999998,2022-01-01,25,37.5599601596254,127.015451019186,148.0705761514984,2022/01/25,1194.2,4,1,1,0,63,20,29,31,70.23484133934264,청구역,26.944444444444443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상,84.95999999999998,2022-05-01,12,37.5599601596254,127.015451019186,148.0705761514984,2022/05/12,1277.0,4,1,1,0,63,20,29,31,70.23484133934264,청구역,44.93055555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상,84.95,2022-07-01,9,37.5599601596254,127.015451019186,148.0705761514984,2022/07/09,1302.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,35.729166666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
삼익,59.58,2022-06-01,22,37.5597953581535,126.991592654887,269.89770332555275,2022/06/22,1290.6,16,9,11,0,166,42,93,19,140.1028231176374,퇴계로3가.한옥마을.한국의집,20.486111111111114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
진양상가,71.93,2022-01-01,17,37.5624227137843,126.995931151636,197.7903468724876,2022/01/17,1187.6,22,6,12,1,129,37,71,25,65.48284525938637,충무로역8번출구.대한극장앞,7.586805555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,84.97199999999998,2022-02-01,26,37.5547800420518,126.964458224138,546.5467807347819,2022/02/26,1199.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,46.736111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,59.94,2022-07-01,7,37.5471667734011,127.005677166122,153.7732236879109,2022/07/07,1307.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,21.208333333333332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
묵정,52.46,2022-02-01,19,37.5607074663453,127.000060665185,522.9444304920572,2022/02/19,1197.1,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,15.520833333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서제빌딩,21.45,2022-02-01,17,37.5643899218959,127.001330851403,356.66310340976054,2022/02/17,1196.9,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,10.173611111111109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUO302,15.97,2022-02-01,5,37.5665748058672,127.023261376536,338.52745922576685,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터,11.006944444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,12.43,2022-10-01,20,37.5652276672427,127.001411116707,351.93310458901897,2022/10/20,1420.6,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,10.916666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
롯데캐슬,84.89,2022-03-01,19,37.57081054646992,127.021463886656,533.615752338311,2022/03/19,1220.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,35.069444444444436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역센트럴자이,59.943,2022-01-01,27,37.5547800420518,126.964458224138,546.5467807347819,2022/01/27,1197.0,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,42.53472222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경서,35.85,2022-08-01,18,37.5567624150086,126.977690649242,200.50226241997623,2022/08/18,1309.8,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔,8.680555555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
순화동더샵,84.9,2022-02-01,21,37.5602669008102,126.972035325682,348.4606199556672,2022/02/21,1196.4,29,6,36,3,143,43,101,9,38.29151534777954,숭례문라마다&스위트호텔,59.201388888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,72.97329999999998,2022-11-01,7,37.5547800420518,126.964458224138,546.5467807347819,2022/11/07,1422.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,54.513888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
동대문와이즈캐슬,15.55,2022-01-01,7,37.5657536581952,127.015443726545,76.31378679879745,2022/01/07,1199.6,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,10.086805555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,59.94,2022-04-01,2,37.5471667734011,127.005677166122,153.7732236879109,2022/04/02,1210.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,15.791666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서제빌딩,21.45,2022-02-01,22,37.5643899218959,127.001330851403,356.66310340976054,2022/02/22,1194.6,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,10.173611111111109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산SKLEADERSVIEW,137.53,2022-05-01,10,37.5591253443035,126.980603849217,219.1012691707696,2022/05/10,1274.6,38,9,21,6,163,50,119,11,184.96757304494523,남산3호터널.서울애니메이션센터,83.69791666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
롯데캐슬,84.97,2022-03-01,21,37.57081054646992,127.021463886656,533.615752338311,2022/03/21,1211.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,18.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,84.97,2022-07-01,21,37.57081054646992,127.021463886656,533.615752338311,2022/07/21,1308.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,21.510416666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,84.92,2022-09-01,3,37.57081054646992,127.021463886656,533.615752338311,2022/09/03,1351.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역한라비발디센트럴,71.9832,2022-05-01,1,37.55457358286571,126.965847056196,376.5303456813306,2022/05/01,1269.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,27.465277777777782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
삼성,59.98,2022-04-01,6,37.558535883830494,127.01844745293,472.8633597877952,2022/04/06,1212.6,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산리젠트힐,72.53,2022-10-01,14,37.5487459702542,127.005327951013,172.94437351095854,2022/10/14,1427.0,10,2,0,1,33,13,30,6,121.2985282990008,버티고개,30.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DUO302,15.97,2022-02-01,5,37.5665748058672,127.023261376536,338.52745922576685,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터,11.006944444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,114.92,2022-04-01,15,37.5551915990934,127.016359379417,358.1312622656157,2022/04/15,1224.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,25.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,2022-10-01,15,37.5637084894676,126.970042986983,377.9433754112008,2022/10/15,1427.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,37.083333333333336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
동대문와이즈캐슬,22.07,2022-04-01,26,37.5657536581952,127.015443726545,76.31378679879745,2022/04/26,1247.1,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,14.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
래미안하이베르,84.84999999999998,2022-02-01,10,37.5610379790132,127.020985832433,524.9534945478343,2022/02/10,1196.0,7,0,1,0,44,15,23,27,264.0077328980435,동화동,43.854166666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
래미안하이베르,59.95,2022-11-01,7,37.5610379790132,127.020985832433,524.9534945478343,2022/11/07,1422.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,30.208333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
황학동코아루,84.94,2022-06-01,4,37.5667434438878,127.022477811529,281.09224807306543,2022/06/04,1251.2,8,1,0,1,24,8,4,23,82.61857382160969,황학동주민센터,22.291666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,2022-09-01,23,37.5657536581952,127.015443726545,76.31378679879745,2022/09/23,1408.0,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,11.180555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
롯데캐슬,84.89,2022-09-01,20,37.57081054646992,127.021463886656,533.615752338311,2022/09/20,1390.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,29.583333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역센트럴자이,59.943,2022-06-01,29,37.5547800420518,126.964458224138,546.5467807347819,2022/06/29,1284.9,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,35.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,114.88,2022-09-01,24,37.5471667734011,127.005677166122,153.7732236879109,2022/09/24,1408.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,56.388888888888886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
황학아크로타워,149.06,2022-11-01,26,37.5660419798503,127.021721835241,191.4923447599134,2022/11/26,1333.2,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교,53.40277777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청계천두산위브더제니스,147.3212,2022-01-01,6,37.5668675982177,127.017122913186,117.13990056099556,2022/01/06,1198.2,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,34.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,12.26,2022-10-01,26,37.5652276672427,127.001411116707,351.93310458901897,2022/10/26,1436.5,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
삼성사이버빌리지,59.7,2022-05-01,27,37.5589266608979,126.964320892997,86.42285253868776,2022/05/27,1266.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,27.04861111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역한라비발디센트럴,71.9832,2022-08-01,26,37.55457358286571,126.965847056196,376.5303456813306,2022/08/26,1336.9,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,35.069444444444436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
남산타운,114.88,2022-03-01,15,37.5471667734011,127.005677166122,153.7732236879109,2022/03/15,1238.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,18.506944444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LIG서울역리가,84.98659999999998,2022-03-01,11,37.5562729792512,126.966882959987,421.6932281404668,2022/03/11,1228.7,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부,31.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
신당파인힐하나유보라,30.2477,2022-07-01,21,37.5647799977176,127.024709957671,413.01287042336577,2022/07/21,1308.6,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,11.916666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.9,2022-11-01,18,37.57081054646992,127.021463886656,533.615752338311,2022/11/18,1338.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.659722222222218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,84.87999999999998,2022-11-01,12,37.5551915990934,127.016359379417,358.1312622656157,2022/11/12,1370.1,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,39.826388888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
현대,79.11,2022-02-01,22,37.560504309545294,127.02297053804,642.5304144954268,2022/02/22,1194.6,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,26.041666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청계천두산위브더제니스,46.735,2022-08-01,31,37.5668675982177,127.017122913186,117.13990056099556,2022/08/31,1347.5,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,45.138888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,59.89,2022-03-01,18,37.5599601596254,127.015451019186,148.0705761514984,2022/03/18,1220.6,4,1,1,0,63,20,29,31,70.23484133934264,청구역,25.277777777777775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
삼성,59.98,2022-08-01,5,37.558535883830494,127.01844745293,472.8633597877952,2022/08/05,1309.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,20.416666666666668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,114.92,2022-08-01,17,37.5551915990934,127.016359379417,358.1312622656157,2022/08/17,1309.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,35.55555555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
파크원빌,13.51,2022-02-01,5,37.560367072421,127.004543530031,173.3487208435671,2022/02/05,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,10.173611111111109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
더플레이스충정로,17.04,2022-04-01,22,37.558980785321,126.966068233101,169.5458754048524,2022/04/22,1236.4,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,11.541666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역센트럴자이,84.9791,2022-08-01,20,37.5547800420518,126.964458224138,546.5467807347819,2022/08/20,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,28.888888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
래미안하이베르,84.98,2022-07-01,7,37.5610379790132,127.020985832433,524.9534945478343,2022/07/07,1307.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,36.458333333333336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
