단지명,전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),금리,보증금고려월세
남산타운(임대),32.76,506.0,17,11,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,17.737916666666667
남산타운(임대),32.76,506.0,17,6,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,17.737916666666667
남산타운(임대),32.76,1265.0,16,15,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,17.844791666666666
남산타운(임대),32.76,506.0,17,10,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,17.737916666666667
서제빌딩,21.45,1000.0,60,6,동대문역사문화공원역,356.66310340976054,272,1300.7,91,35,49,30,133.71080905767624,1.75,61.458333333333336
이지마루충무로,28.43,15000.0,55,10,을지로4가역,392.999295768528,204,1300.7,108,36,53,32,62.70948034329486,1.75,76.875
이지마루충무로,28.43,15000.0,55,10,을지로4가역,392.999295768528,204,1300.7,108,36,53,32,62.70948034329486,1.75,76.875
래미안하이베르,59.74,10000.0,155,3,신당역,524.9534945478343,88,1300.7,44,15,23,27,264.0077328980435,1.75,169.58333333333334
DUO302,15.97,4000.0,50,14,신당역,338.52745922576685,77,1299.4,23,7,4,23,33.55971284644064,1.75,55.833333333333336
동대문솔하임,17.67,10000.0,48,19,신당역,174.3397765958725,165,1299.4,42,14,17,30,87.4723582497348,1.75,62.583333333333336
롯데캐슬,84.97,20000.0,119,32,신설동역,533.615752338311,40,1299.4,21,7,4,23,99.42774589932525,1.75,148.16666666666666
서울역센트럴자이,84.9918,5000.0,235,12,충정로(경기대입구)역,546.5467807347819,101,1285.6,47,20,55,4,161.22384425777142,1.75,242.29166666666663
삼성사이버빌리지,84.95,5000.0,179,12,충정로(경기대입구)역,86.42285253868776,90,1285.6,73,29,74,4,66.59799483216813,1.75,186.29166666666663
서울역센트럴자이,59.943,30000.0,170,22,충정로(경기대입구)역,546.5467807347819,101,1284.9,47,20,55,4,161.22384425777142,1.75,213.75
남산타운,84.87999999999998,5000.0,170,15,버티고개역,153.7732236879109,27,1284.9,30,13,28,6,38.78579684636771,1.75,177.29166666666666
신당아르브,18.08,1000.0,65,6,신당역,335.5910715414943,76,1284.9,24,8,4,23,71.16580967699376,1.75,66.45833333333333
리하우스(LEEHAUS),43.056,10000.0,67,8,충정로(경기대입구)역,200.555682270846,159,1284.9,102,32,89,7,114.02735679071988,1.75,81.58333333333333
한양I-Class,16.37,1000.0,60,16,신당역,363.603136827756,77,1292.9,23,7,4,23,29.19137096272764,1.75,61.458333333333336
현대,83.97,30000.0,80,6,신당역,642.5304144954268,81,1292.9,27,9,13,16,145.0156737035655,1.75,123.75
삼성,84.95999999999998,10000.0,160,6,신금호역,472.8633597877952,20,1292.9,55,17,24,29,25.03257628178961,1.75,174.58333333333334
서제빌딩,21.45,1000.0,60,12,동대문역사문화공원역,356.66310340976054,272,1292.9,91,35,49,30,133.71080905767624,1.75,61.458333333333336
삼성V아파트B동,74.31999999999998,4000.0,170,5,청구역,182.21889469775084,113,1292.9,63,19,26,31,131.3865868855368,1.75,175.83333333333334
신당아르브,18.08,1000.0,65,5,신당역,335.5910715414943,76,1292.9,24,8,4,23,71.16580967699376,1.75,66.45833333333333
롯데캐슬,59.91,30000.0,90,27,신설동역,533.615752338311,40,1299.8,21,7,4,23,99.42774589932525,2.25,146.25
롯데캐슬,59.91,30000.0,90,27,신설동역,533.615752338311,40,1299.8,21,7,4,23,99.42774589932525,2.25,146.25
삼성사이버빌리지,84.95,20000.0,120,11,충정로(경기대입구)역,86.42285253868776,90,1299.8,73,29,74,4,66.59799483216813,2.25,157.5
현대,66.6,30000.0,70,2,신당역,642.5304144954268,81,1299.8,27,9,13,16,145.0156737035655,2.25,126.25
충무로엘크루메크로시티2,22.75,1000.0,70,2,을지로4가역,403.946236658601,207,1299.8,101,37,51,31,72.19381704190464,2.25,71.875
충무로엘크루메크로시티2,22.75,1000.0,80,11,을지로4가역,403.946236658601,207,1299.8,101,37,51,31,72.19381704190464,2.25,81.875
서울역센트럴자이,59.9808,20000.0,140,15,충정로(경기대입구)역,546.5467807347819,101,1294.2,47,20,55,4,161.22384425777142,2.25,177.5
래미안하이베르,117.0,12000.0,250,1,신당역,524.9534945478343,88,1294.2,44,15,23,27,264.0077328980435,2.25,272.5
남산타운,84.87999999999998,10000.0,230,15,버티고개역,153.7732236879109,27,1294.2,30,13,28,6,38.78579684636771,2.25,248.75
남산타운,59.94,5000.0,170,17,버티고개역,153.7732236879109,27,1294.2,30,13,28,6,38.78579684636771,2.25,179.375
aaa,75.45,10000.0,150,16,신당역,147.34851997175824,164,1294.2,42,14,17,30,121.06555380445334,2.25,168.75
파크원빌,13.51,1000.0,60,9,동대입구역,173.3487208435671,123,1294.2,87,29,50,29,101.49308138878293,2.25,61.875
동대문와이즈캐슬,15.55,1000.0,60,14,신당역,76.31378679879745,159,1297.9,52,17,26,31,102.6009616168716,2.25,61.875
위더스하임,23.82,25500.0,25,10,신당역,170.936712534476,172,1297.9,50,15,17,31,107.69266249587086,2.25,72.8125
약수하이츠,84.87999999999998,5000.0,158,18,신금호역,358.1312622656157,4,1297.9,47,17,24,13,392.9343565790587,2.25,167.375
청구e편한세상,59.89,30000.0,150,11,청구역,148.0705761514984,96,1297.9,63,20,29,31,70.23484133934264,2.25,206.25
삼성사이버빌리지,59.93,5000.0,165,8,충정로(경기대입구)역,86.42285253868776,90,1297.9,73,29,74,4,66.59799483216813,2.25,174.375
동대문솔하임,23.42,1000.0,100,14,신당역,174.3397765958725,165,1297.9,42,14,17,30,87.4723582497348,2.25,101.875
신성아파트,52.1,2000.0,60,6,충무로역,280.85980054223285,233,1298.0,131,36,71,27,177.86168819127246,2.25,63.75
충무로엘크루메크로시티2,22.75,1000.0,75,11,을지로4가역,403.946236658601,207,1298.0,101,37,51,31,72.19381704190464,2.25,76.875
덕수궁롯데캐슬,56.2897,50000.0,33,5,서대문역,377.9433754112008,173,1298.0,140,40,99,9,109.10882594405582,2.25,126.75
신당파인힐하나유보라,30.4927,4000.0,73,10,상왕십리역,413.01287042336577,8,1298.0,18,7,4,22,17.8702147977542,2.25,80.5
동대문와이즈캐슬,15.55,1000.0,65,12,신당역,76.31378679879745,159,1298.0,52,17,26,31,102.6009616168716,2.25,66.875
래미안하이베르,84.98,10000.0,200,6,신당역,524.9534945478343,88,1307.4,44,15,23,27,264.0077328980435,2.25,218.75
롯데캐슬,33.62,4800.0,10,11,신설동역,533.615752338311,40,1307.4,21,7,4,23,99.42774589932525,2.25,19.0
롯데캐슬,59.94,50000.0,20,22,신설동역,533.615752338311,40,1307.4,21,7,4,23,99.42774589932525,2.25,113.75
신당푸르지오,59.85,20000.0,85,5,청구역,453.60316695705785,100,1307.4,55,15,24,29,62.12000897583936,2.25,122.5
남산타운,59.94,6000.0,116,7,버티고개역,153.7732236879109,27,1307.4,30,13,28,6,38.78579684636771,2.25,127.25
남산타운,84.87999999999998,5000.0,210,4,버티고개역,153.7732236879109,27,1307.4,30,13,28,6,38.78579684636771,2.25,219.375
충무로헤센스마트,19.76,19000.0,15,2,충무로역,399.4739356787322,226,1302.7,117,36,52,32,166.95499565803877,2.25,50.625
롯데캐슬,84.97,35600.0,60,29,신설동역,533.615752338311,40,1302.7,21,7,4,23,99.42774589932525,2.25,126.75
충무로헤센스마트,19.76,1000.0,78,6,충무로역,399.4739356787322,226,1302.7,117,36,52,32,166.95499565803877,2.25,79.875
약수하이츠,114.92,50000.0,120,15,신금호역,358.1312622656157,4,1302.7,47,17,24,13,392.9343565790587,2.25,213.75
약수하이츠,114.92,50000.0,120,15,신금호역,358.1312622656157,4,1302.7,47,17,24,13,392.9343565790587,2.25,213.75
장충,31.24,3000.0,45,6,동대입구역,347.6796584148718,115,1302.7,99,33,57,28,100.4579538787936,2.25,50.625
롯데캐슬,84.97,5000.0,182,30,신설동역,533.615752338311,40,1302.7,21,7,4,23,99.42774589932525,2.25,191.375
남산센트럴자이,89.307,47000.0,85,14,충무로역,352.7013286255665,229,1302.7,104,36,55,33,129.0802746938073,2.25,173.125
동대문와이즈캐슬,15.55,1000.0,64,11,신당역,76.31378679879745,159,1302.7,52,17,26,31,102.6009616168716,2.25,65.875
서제빌딩,21.45,1000.0,60,9,동대문역사문화공원역,356.66310340976054,272,1302.7,91,35,49,30,133.71080905767624,2.25,61.875
남산타운,84.87999999999998,4000.0,147,16,버티고개역,153.7732236879109,27,1302.7,30,13,28,6,38.78579684636771,2.25,154.5
청구e편한세상,84.95,45000.0,130,1,청구역,148.0705761514984,96,1302.7,63,20,29,31,70.23484133934264,2.25,214.375
약수하이츠,65.37,20000.0,82,4,신금호역,358.1312622656157,4,1302.7,47,17,24,13,392.9343565790587,2.25,119.5
남산타운,84.87999999999998,54000.0,100,12,버티고개역,153.7732236879109,27,1302.7,30,13,28,6,38.78579684636771,2.25,201.25
청구e편한세상,59.88,20000.0,180,12,청구역,148.0705761514984,96,1302.7,63,20,29,31,70.23484133934264,2.25,217.5
래미안하이베르,84.97,30000.0,96,4,신당역,524.9534945478343,88,1302.7,44,15,23,27,264.0077328980435,2.25,152.25
롯데캐슬,33.62,2184.0,24,20,신설동역,533.615752338311,40,1302.7,21,7,4,23,99.42774589932525,2.25,28.095
롯데캐슬,33.62,4800.0,10,9,신설동역,533.615752338311,40,1299.3,21,7,4,23,99.42774589932525,2.25,19.0
(73-1),18.35,1000.0,50,9,신당역,462.5655163555446,106,1299.3,27,7,5,23,104.2561319628623,2.25,51.875
남산타운(임대),32.76,3587.0,8,3,버티고개역,153.7732236879109,27,1299.3,30,13,28,6,38.78579684636771,2.25,14.725625
남산타운(임대),32.76,1265.0,16,15,버티고개역,153.7732236879109,27,1299.3,30,13,28,6,38.78579684636771,2.25,18.371875
남산타운(임대),32.76,3250.0,5,14,버티고개역,153.7732236879109,27,1299.3,30,13,28,6,38.78579684636771,2.25,11.09375
약수하이츠,84.87999999999998,45000.0,40,16,신금호역,358.1312622656157,4,1299.3,47,17,24,13,392.9343565790587,2.25,124.375
남산타운(임대),32.76,3947.0,1,4,버티고개역,153.7732236879109,27,1299.3,30,13,28,6,38.78579684636771,2.25,8.400625
남산타운,84.87999999999998,7800.0,160,11,버티고개역,153.7732236879109,27,1300.6,30,13,28,6,38.78579684636771,2.25,174.625
약수하이츠,32.67,2519.0,5,18,신금호역,358.1312622656157,4,1300.6,47,17,24,13,392.9343565790587,2.25,9.723125
진양상가,71.93,15000.0,50,5,충무로역,197.7903468724876,213,1300.6,129,37,71,25,65.48284525938637,2.25,78.125
서울역센트럴자이,59.943,5000.0,280,2,충정로(경기대입구)역,546.5467807347819,101,1300.6,47,20,55,4,161.22384425777142,2.25,289.375
남산타운,59.94,40000.0,70,3,버티고개역,153.7732236879109,27,1300.6,30,13,28,6,38.78579684636771,2.25,145.0
남산타운,84.87999999999998,7800.0,160,11,버티고개역,153.7732236879109,27,1300.6,30,13,28,6,38.78579684636771,2.25,174.625
남산타운(임대),32.76,1265.0,16,11,버티고개역,153.7732236879109,27,1300.6,30,13,28,6,38.78579684636771,2.25,18.371875
남산타운,84.87999999999998,5000.0,168,3,버티고개역,153.7732236879109,27,1300.6,30,13,28,6,38.78579684636771,2.25,177.375
약수하이츠,32.67,1058.0,14,15,신금호역,358.1312622656157,4,1312.9,47,17,24,13,392.9343565790587,2.25,15.98375
약수하이츠,32.67,1058.0,14,10,신금호역,358.1312622656157,4,1312.9,47,17,24,13,392.9343565790587,2.25,15.98375
약수하이츠,32.67,1058.0,14,7,신금호역,358.1312622656157,4,1312.9,47,17,24,13,392.9343565790587,2.25,15.98375
약수하이츠,32.67,1523.0,11,7,신금호역,358.1312622656157,4,1312.9,47,17,24,13,392.9343565790587,2.25,13.855625
약수하이츠,57.63,5000.0,130,10,신금호역,358.1312622656157,4,1312.9,47,17,24,13,392.9343565790587,2.25,139.375
남산타운(임대),32.76,1265.0,16,7,버티고개역,153.7732236879109,27,1312.9,30,13,28,6,38.78579684636771,2.25,18.371875
롯데캐슬,33.62,2184.0,24,29,신설동역,533.615752338311,40,1305.9,21,7,4,23,99.42774589932525,2.25,28.095
삼풍,69.13,2000.0,100,7,회현(남대문시장)역,454.6283217151399,298,1305.9,156,45,110,11,156.67675958810668,2.25,103.75
서울역센트럴자이,59.943,5000.0,300,3,충정로(경기대입구)역,546.5467807347819,101,1305.9,47,20,55,4,161.22384425777142,2.25,309.375
중림동삼성사이버빌리지(임대,31.59,1456.0,17,6,충정로(경기대입구)역,297.14149153187014,105,1305.9,68,27,71,4,274.970024395487,2.25,19.73
남산타운(임대),32.76,1265.0,16,4,버티고개역,153.7732236879109,27,1305.9,30,13,28,6,38.78579684636771,2.25,18.371875
롯데캐슬,59.91,50000.0,8,25,신설동역,533.615752338311,40,1305.9,21,7,4,23,99.42774589932525,2.25,101.75
약수하이츠,32.67,1058.0,14,13,신금호역,358.1312622656157,4,1305.9,47,17,24,13,392.9343565790587,2.25,15.98375
약수역더시티,18.86,2000.0,90,11,약수역,121.62177508889047,77,1305.9,52,16,29,8,97.22627239547982,2.25,93.75
신성아파트,48.56,500.0,55,10,충무로역,280.85980054223285,233,1305.9,131,36,71,27,177.86168819127246,2.25,55.9375
약수하이츠,32.67,1058.0,14,5,신금호역,358.1312622656157,4,1305.9,47,17,24,13,392.9343565790587,2.25,15.98375
롯데캐슬,59.94,25000.0,80,22,신설동역,533.615752338311,40,1310.0,21,7,4,23,99.42774589932525,2.25,126.875
삼성사이버빌리지,59.7,5000.0,155,10,충정로(경기대입구)역,86.42285253868776,90,1310.0,73,29,74,4,66.59799483216813,2.25,164.375
삼정아트테라스정동,18.0824,2000.0,103,2,시청역,300.9137610337463,514,1310.0,143,42,101,11,230.68420809566103,2.25,106.75
약수하이츠,32.67,1058.0,14,8,신금호역,358.1312622656157,4,1310.0,47,17,24,13,392.9343565790587,2.25,15.98375
덕수궁롯데캐슬,69.5135,45000.0,105,9,서대문역,377.9433754112008,173,1310.0,140,40,99,9,109.10882594405582,2.25,189.375
삼정아트테라스정동,22.4734,3000.0,130,5,시청역,300.9137610337463,514,1310.0,143,42,101,11,230.68420809566103,2.25,135.625
신당동파라다이스,84.95999999999998,35000.0,85,6,청구역,346.4554426917758,134,1310.0,49,16,26,29,182.6848975540787,2.25,150.625
리하우스(LEEHAUS),43.056,12000.0,56,1,충정로(경기대입구)역,200.555682270846,159,1310.0,102,32,89,7,114.02735679071988,2.25,78.5
동대문와이즈캐슬,15.55,1000.0,65,12,신당역,76.31378679879745,159,1310.0,52,17,26,31,102.6009616168716,2.25,66.875
바비엥3,65.71,2000.0,180,18,서대문역,393.14874072626776,181,1323.7,137,39,97,9,39.62660995075856,2.25,183.75
롯데캐슬,33.62,2184.0,24,21,신설동역,533.615752338311,40,1323.7,21,7,4,23,99.42774589932525,2.25,28.095
남산롯데캐슬아이리스,133.98,31500.0,294,8,회현(남대문시장)역,310.7749620679906,333,1323.7,163,48,118,11,85.65990388873333,2.25,353.0625
삼성,59.98,26000.0,80,9,신금호역,472.8633597877952,20,1323.7,55,17,24,29,25.03257628178961,2.25,128.75
남산타운(임대),32.76,2457.0,6,4,버티고개역,153.7732236879109,27,1323.7,30,13,28,6,38.78579684636771,2.25,10.606875
남산롯데캐슬아이리스,133.98,31500.0,294,8,회현(남대문시장)역,310.7749620679906,333,1323.7,163,48,118,11,85.65990388873333,2.25,353.0625
중림동삼성사이버빌리지(임대,31.59,3290.0,7,2,충정로(경기대입구)역,297.14149153187014,105,1323.7,68,27,71,4,274.970024395487,2.25,13.16875
남산타운(임대),32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1323.7,30,13,28,6,38.78579684636771,2.25,18.371875
LIG서울역리가,84.98659999999998,5000.0,317,2,서울역,421.6932281404668,121,1323.7,74,30,74,4,168.61624434442572,2.25,326.375
남산타운(임대),32.76,1265.0,16,12,버티고개역,153.7732236879109,27,1323.7,30,13,28,6,38.78579684636771,2.25,18.371875
약수하이츠,32.67,423.0,15,6,신금호역,358.1312622656157,4,1323.7,47,17,24,13,392.9343565790587,2.25,15.793125
남산타운,84.87999999999998,5000.0,158,11,버티고개역,153.7732236879109,27,1317.8,30,13,28,6,38.78579684636771,2.25,167.375
바비엥3,70.81,2000.0,170,19,서대문역,393.14874072626776,181,1317.8,137,39,97,9,39.62660995075856,2.25,173.75
남산타운(임대),32.76,1265.0,16,10,버티고개역,153.7732236879109,27,1317.8,30,13,28,6,38.78579684636771,2.25,18.371875
남산타운,114.88,20000.0,280,5,버티고개역,153.7732236879109,27,1317.8,30,13,28,6,38.78579684636771,2.25,317.5
남산타운(임대),32.76,506.0,16,14,버티고개역,153.7732236879109,27,1317.8,30,13,28,6,38.78579684636771,2.25,16.94875
약수하이츠,32.67,1058.0,14,13,신금호역,358.1312622656157,4,1317.8,47,17,24,13,392.9343565790587,2.25,15.98375
약수하이츠,32.67,1058.0,14,14,신금호역,358.1312622656157,4,1314.9,47,17,24,13,392.9343565790587,2.25,15.98375
약수하이츠,32.67,1058.0,14,8,신금호역,358.1312622656157,4,1314.9,47,17,24,13,392.9343565790587,2.25,15.98375
남산타운,114.88,50000.0,130,9,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,223.75
남산타운(임대),32.76,506.0,17,1,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,17.94875
롯데캐슬,33.62,2184.0,24,16,신설동역,533.615752338311,40,1314.9,21,7,4,23,99.42774589932525,2.25,28.095
남산타운(임대),32.76,506.0,17,18,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,17.94875
남산타운(임대),32.76,506.0,17,17,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,17.94875
더플레이스충정로,17.68,1000.0,69,5,충정로(경기대입구)역,169.5458754048524,129,1314.9,90,31,86,5,152.21828755716365,2.25,70.875
남산타운(임대),32.76,1265.0,16,14,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,18.371875
남산타운(임대),32.76,1265.0,16,16,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,18.371875
남산타운(임대),32.76,1265.0,16,10,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,18.371875
래미안하이베르,84.84999999999998,30000.0,89,6,신당역,524.9534945478343,88,1314.9,44,15,23,27,264.0077328980435,2.25,145.25
중림동삼성사이버빌리지(임대,31.59,1456.0,17,7,충정로(경기대입구)역,297.14149153187014,105,1314.9,68,27,71,4,274.970024395487,2.25,19.73
롯데캐슬,33.62,7416.0,10,24,신설동역,533.615752338311,40,1314.9,21,7,4,23,99.42774589932525,2.25,23.905
롯데캐슬,84.97,9600.0,165,11,신설동역,533.615752338311,40,1314.9,21,7,4,23,99.42774589932525,2.25,183.0
남산타운(임대),32.76,506.0,17,9,버티고개역,153.7732236879109,27,1314.9,30,13,28,6,38.78579684636771,2.25,17.94875
신당파인힐하나유보라,30.2477,4000.0,64,8,상왕십리역,413.01287042336577,8,1308.6,18,7,4,22,17.8702147977542,2.25,71.5
신당푸르지오,84.76,10000.0,147,14,청구역,453.60316695705785,100,1308.6,55,15,24,29,62.12000897583936,2.25,165.75
바비엥3,65.71,2000.0,158,13,서대문역,393.14874072626776,181,1308.6,137,39,97,9,39.62660995075856,2.25,161.75
롯데캐슬,84.97,31500.0,70,14,신설동역,533.615752338311,40,1308.6,21,7,4,23,99.42774589932525,2.25,129.0625
묵정,52.46,2000.0,80,3,동대입구역,522.9444304920572,186,1312.1,115,37,59,31,185.86417386132544,2.25,83.75
롯데캐슬,84.92,5000.0,210,11,신설동역,533.615752338311,40,1312.1,21,7,4,23,99.42774589932525,2.25,219.375
남산타운,84.87999999999998,10000.0,200,2,버티고개역,153.7732236879109,27,1312.1,30,13,28,6,38.78579684636771,2.25,218.75
래미안하이베르,59.74,5000.0,210,15,신당역,524.9534945478343,88,1312.1,44,15,23,27,264.0077328980435,2.25,219.375
청계우성아트윈,16.1,3000.0,35,6,신당역,522.31188140143,103,1312.1,22,7,4,23,149.37679377363867,2.25,40.625
약수하이츠,57.63,5000.0,170,7,신금호역,358.1312622656157,4,1312.1,47,17,24,13,392.9343565790587,2.25,179.375
남산타운,84.87999999999998,10000.0,200,2,버티고개역,153.7732236879109,27,1312.1,30,13,28,6,38.78579684636771,2.25,218.75
남산타운,114.88,3000.0,221,14,버티고개역,153.7732236879109,27,1311.7,30,13,28,6,38.78579684636771,2.25,226.625
남산타운(임대),32.76,2955.0,6,13,버티고개역,153.7732236879109,27,1311.7,30,13,28,6,38.78579684636771,2.25,11.540625
약수(372-2796),52.93,10000.0,35,6,약수역,67.60227851209639,77,1311.7,54,20,30,10,75.75270809457467,2.25,53.75
충무로엘크루메크로시티2,22.75,3000.0,65,13,을지로4가역,403.946236658601,207,1311.7,101,37,51,31,72.19381704190464,2.25,70.625
롯데캐슬,84.97,20000.0,83,10,신설동역,533.615752338311,40,1311.7,21,7,4,23,99.42774589932525,2.25,120.5
신당파인힐하나유보라,24.3931,1000.0,64,11,상왕십리역,413.01287042336577,8,1311.0,18,7,4,22,17.8702147977542,2.25,65.875
약수하이츠,57.63,5000.0,160,18,신금호역,358.1312622656157,4,1311.0,47,17,24,13,392.9343565790587,2.25,169.375
롯데캐슬,114.9,73500.0,24,13,신설동역,533.615752338311,40,1311.0,21,7,4,23,99.42774589932525,2.25,161.8125
약수하이츠,114.92,10000.0,170,2,신금호역,358.1312622656157,4,1310.0,47,17,24,13,392.9343565790587,2.25,188.75
약수하이츠,65.37,21000.0,70,3,신금호역,358.1312622656157,4,1310.0,47,17,24,13,392.9343565790587,2.25,109.375
롯데캐슬,84.92,14000.0,195,24,신설동역,533.615752338311,40,1310.0,21,7,4,23,99.42774589932525,2.25,221.25
삼풍,49.3,1000.0,80,3,회현(남대문시장)역,454.6283217151399,298,1310.0,156,45,110,11,156.67675958810668,2.25,81.875
덕수궁롯데캐슬,31.7571,30000.0,30,8,서대문역,377.9433754112008,173,1310.0,140,40,99,9,109.10882594405582,2.25,86.25
현대,83.97,20000.0,110,3,신당역,642.5304144954268,81,1312.8,27,9,13,16,145.0156737035655,2.25,147.5
리하우스(LEEHAUS),43.056,10000.0,72,6,충정로(경기대입구)역,200.555682270846,159,1312.8,102,32,89,7,114.02735679071988,2.25,90.75
롯데캐슬,59.91,30000.0,90,25,신설동역,533.615752338311,40,1304.0,21,7,4,23,99.42774589932525,2.25,146.25
롯데캐슬,84.97,5000.0,160,10,신설동역,533.615752338311,40,1304.0,21,7,4,23,99.42774589932525,2.25,169.375
신신(1차),53.88,3500.0,58,1,버티고개역,348.30756567777297,65,1304.0,41,20,39,6,187.22774943760257,2.25,64.5625
롯데캐슬,59.91,30000.0,90,25,신설동역,533.615752338311,40,1304.0,21,7,4,23,99.42774589932525,2.25,146.25
남산타운,84.87999999999998,30000.0,150,11,버티고개역,153.7732236879109,27,1304.0,30,13,28,6,38.78579684636771,2.25,206.25
삼성,114.91,10000.0,200,7,신금호역,472.8633597877952,20,1304.0,55,17,24,29,25.03257628178961,2.25,218.75
삼성,114.91,10000.0,200,7,신금호역,472.8633597877952,20,1304.0,55,17,24,29,25.03257628178961,2.25,218.75
청구e편한세상,59.89,45000.0,110,11,청구역,148.0705761514984,96,1304.0,63,20,29,31,70.23484133934264,2.25,194.375
래미안하이베르,84.98,10000.0,190,1,신당역,524.9534945478343,88,1304.0,44,15,23,27,264.0077328980435,2.25,208.75
롯데캐슬,59.91,15000.0,150,21,신설동역,533.615752338311,40,1304.0,21,7,4,23,99.42774589932525,2.25,178.125
삼정아트테라스정동,21.9449,5000.0,135,8,시청역,300.9137610337463,514,1304.0,143,42,101,11,230.68420809566103,2.25,144.375
신성아파트,49.88,100.0,65,8,충무로역,280.85980054223285,233,1304.0,131,36,71,27,177.86168819127246,2.25,65.1875
신성아파트,49.88,1000.0,65,8,충무로역,280.85980054223285,233,1304.0,131,36,71,27,177.86168819127246,2.25,66.875
순화동더샵,49.2,4000.0,120,13,서울역,348.4606199556672,282,1298.6,143,43,101,9,38.29151534777954,2.5,128.33333333333334
롯데캐슬,59.94,10000.0,150,8,신설동역,533.615752338311,40,1298.6,21,7,4,23,99.42774589932525,2.5,170.83333333333334
남산타운(임대),32.76,506.0,17,9,버티고개역,153.7732236879109,27,1298.6,30,13,28,6,38.78579684636771,2.5,18.054166666666667
약수하이츠,65.37,40000.0,50,19,신금호역,358.1312622656157,4,1306.4,47,17,24,13,392.9343565790587,2.5,133.33333333333331
서울역센트럴자이,59.943,59850.0,35,25,충정로(경기대입구)역,546.5467807347819,101,1306.4,47,20,55,4,161.22384425777142,2.5,159.6875
남산타운(임대),32.76,1265.0,16,3,버티고개역,153.7732236879109,27,1307.2,30,13,28,6,38.78579684636771,2.5,18.635416666666668
롯데캐슬,84.92,55000.0,10,18,신설동역,533.615752338311,40,1307.2,21,7,4,23,99.42774589932525,2.5,124.58333333333331
aaa,84.87,10000.0,160,20,신당역,147.34851997175824,164,1310.5,42,14,17,30,121.06555380445334,2.5,180.83333333333331
롯데캐슬,114.9,5000.0,250,12,신설동역,533.615752338311,40,1310.5,21,7,4,23,99.42774589932525,2.5,260.4166666666667
롯데캐슬,33.62,3850.0,16,8,신설동역,533.615752338311,40,1310.5,21,7,4,23,99.42774589932525,2.5,24.020833333333336
푸른마을(432-921),59.33,18500.0,25,2,버티고개역,343.35676606978285,68,1309.7,38,17,38,6,163.77403181654708,2.5,63.54166666666666
남산타운,84.87999999999998,20000.0,140,7,버티고개역,153.7732236879109,27,1309.7,30,13,28,6,38.78579684636771,2.5,181.66666666666663
현대,121.14,5000.0,157,1,신당역,642.5304144954268,81,1309.7,27,9,13,16,145.0156737035655,2.5,167.41666666666666
신당파인힐하나유보라,30.2477,4000.0,64,4,상왕십리역,413.01287042336577,8,1309.7,18,7,4,22,17.8702147977542,2.5,72.33333333333333
롯데캐슬,84.92,5000.0,184,31,신설동역,533.615752338311,40,1309.7,21,7,4,23,99.42774589932525,2.5,194.41666666666663
충무로엘크루메크로시티2,35.57,2000.0,120,6,을지로4가역,403.946236658601,207,1309.7,101,37,51,31,72.19381704190464,2.5,124.16666666666669
삼성,59.98,30000.0,60,10,신금호역,472.8633597877952,20,1309.7,55,17,24,29,25.03257628178961,2.5,122.5
삼성,84.95999999999998,30000.0,77,1,신금호역,472.8633597877952,20,1309.7,55,17,24,29,25.03257628178961,2.5,139.5
브라운스톤(355-0),84.878,5000.0,280,22,충정로(경기대입구)역,361.7916452355358,217,1309.7,120,35,90,8,23.8510160033185,2.5,290.4166666666667
약수하이츠,57.63,20000.0,120,13,신금호역,358.1312622656157,4,1309.7,47,17,24,13,392.9343565790587,2.5,161.66666666666666
신당파인힐하나유보라,30.2477,4000.0,73,6,상왕십리역,413.01287042336577,8,1299.3,18,7,4,22,17.8702147977542,2.5,81.33333333333333
충무로엘크루메크로시티2,35.55,2000.0,125,19,을지로4가역,403.946236658601,207,1305.1,101,37,51,31,72.19381704190464,2.5,129.16666666666666
현대,83.97,42000.0,36,5,신당역,642.5304144954268,81,1305.1,27,9,13,16,145.0156737035655,2.5,123.5
현대,83.97,42000.0,36,5,신당역,642.5304144954268,81,1305.1,27,9,13,16,145.0156737035655,2.5,123.5
청구e편한세상,84.95999999999998,63000.0,31,7,청구역,148.0705761514984,96,1305.1,63,20,29,31,70.23484133934264,2.5,162.25
