단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장
남산타운,59.94,202209,15,10000.0,107,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/15,1391.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
현대,139.275,202209,15,60000.0,50,6,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/09/15,1391.7,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
남산타운,84.87999999999998,202209,15,10000.0,235,13,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/15,1391.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.91,202209,15,20000.0,140,30,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/15,1391.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수하이츠,57.63,202209,15,22000.0,80,10,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/15,1391.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
남산SKLEADERSVIEW,145.79,202209,15,90000.0,150,16,37.5591253443035,126.980603849217,회현(남대문시장)역,219.1012691707696,354,2022/09/15,1391.7,38,9,21,6,163,50,119,11,184.96757304494523,남산3호터널.서울애니메이션센터
약수역더시티,18.86,202209,15,14000.0,20,10,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/09/15,1391.7,18,3,9,1,52,16,29,8,97.22627239547982,약수역
위더스하임,23.82,202209,15,2000.0,130,10,37.5661540354294,127.01421117496,신당역,170.936712534476,172,2022/09/15,1391.7,9,6,2,14,50,15,17,31,107.69266249587086,충무아트센터.스포츠센터.중부소방서
남산타운(임대),32.76,202209,16,1265.0,16,13,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/16,1394.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,114.88,202209,16,50000.0,170,6,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/16,1394.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
서울역센트럴자이,84.9918,202209,16,15000.0,175,10,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/16,1394.2,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
LIG서울역리가,84.98659999999998,202209,17,7000.0,300,4,37.5562729792512,126.966882959987,서울역,421.6932281404668,121,2022/09/17,1394.2,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부
서울역센트럴자이,72.97329999999998,202209,17,40000.0,166,10,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/17,1394.2,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
약수하이츠,57.63,202209,17,9000.0,170,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/17,1394.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,65.37,202209,17,28500.0,65,12,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/17,1394.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,114.92,202209,17,53000.0,90,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/17,1394.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
약수하이츠,57.63,202209,17,2000.0,160,20,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/17,1394.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
오렌지카운티을지로,12.43,202209,18,1000.0,63,10,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/09/18,1394.2,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔
남산타운,84.87999999999998,202209,19,10000.0,210,13,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/19,1394.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
덕수궁롯데캐슬,31.7571,202209,19,2000.0,133,9,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/09/19,1394.2,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
남산타운,84.87999999999998,202209,19,10000.0,210,13,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/19,1394.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
리하우스(LEEHAUS),43.056,202209,19,10000.0,67,2,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/09/19,1394.2,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
별장,38.71,202209,19,1000.0,60,4,37.5557193176243,126.98182135006,회현(남대문시장)역,442.7292649378695,292,2022/09/19,1394.2,11,6,11,1,154,44,108,11,152.72908374178917,백범광장
약수하이츠,65.37,202209,19,26000.0,60,12,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/19,1394.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
신당푸르지오,145.1,202209,19,10000.0,210,1,37.559864671246096,127.019034279491,청구역,453.60316695705785,100,2022/09/19,1394.2,2,0,1,0,55,15,24,29,62.12000897583936,동화동
동대문와이즈캐슬,15.55,202209,19,1000.0,60,10,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/09/19,1394.2,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
동대문와이즈캐슬,15.55,202209,19,1000.0,60,10,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/09/19,1394.2,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
남산타운(임대),32.76,202209,20,2289.0,10,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/20,1390.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202209,20,1265.0,16,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/20,1390.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.94,202209,20,45000.0,8,25,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/20,1390.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
롯데캐슬,59.91,202209,20,50000.0,9,21,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/20,1390.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
롯데캐슬,84.89,202209,20,30000.0,115,10,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/20,1390.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산타운,84.87999999999998,202209,21,5000.0,190,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/21,1389.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
래미안하이베르,84.84999999999998,202209,21,20000.0,180,9,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/21,1389.1,7,0,1,0,44,15,23,27,264.0077328980435,동화동
남산타운,59.94,202209,21,3000.0,137,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/21,1389.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
바비엥3,60.16,202209,22,20000.0,80,19,37.563105962200495,126.969569549275,서대문역,393.14874072626776,181,2022/09/22,1393.6,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단
청구e편한세상,147.89,202209,22,7000.0,200,9,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/09/22,1393.6,4,1,1,0,63,20,29,31,70.23484133934264,청구역
현대,83.97,202209,22,33000.0,60,14,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/09/22,1393.6,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
롯데캐슬,59.94,202209,23,43500.0,40,15,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/23,1408.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산트라팰리스,142.23,202209,23,10000.0,650,19,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/09/23,1408.0,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리
남산센트럴자이,139.936,202209,23,90000.0,160,27,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/09/23,1408.0,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞
동대문와이즈캐슬,15.55,202209,23,1000.0,65,13,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/09/23,1408.0,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
덕수궁롯데캐슬,42.3686,202209,24,11000.0,113,6,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/09/24,1408.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
현대,83.97,202209,24,22000.0,75,13,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/09/24,1408.0,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
남산타운,114.88,202209,24,4000.0,330,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/24,1408.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.94,202209,24,4000.0,158,13,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/24,1408.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수역더시티,19.06,202209,24,1000.0,100,10,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/09/24,1408.0,18,3,9,1,52,16,29,8,97.22627239547982,약수역
삼성,114.91,202209,24,10000.0,200,18,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/09/24,1408.0,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
남산타운,59.94,202209,25,33000.0,37,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/25,1408.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.91,202209,26,30000.0,40,17,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/26,1408.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
삼정아트테라스정동,22.0989,202209,26,20000.0,50,8,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/09/26,1408.4,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
순화동더샵,49.2,202209,26,20000.0,49,11,37.5602669008102,126.972035325682,서울역,348.4606199556672,282,2022/09/26,1408.4,29,6,36,3,143,43,101,9,38.29151534777954,숭례문라마다&스위트호텔
쌍용남산플래티넘,177.0,202209,26,60000.0,100,8,37.5594119017486,126.983219915695,명동역,325.43124752086374,395,2022/09/26,1408.4,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터
신성아파트,50.58,202209,26,15000.0,20,7,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/09/26,1408.4,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞
신성아파트,50.58,202209,26,15000.0,20,7,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/09/26,1408.4,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞
청계리버팰리스A,26.14,202209,26,2000.0,100,8,37.5697467824607,127.020729059104,신당역,466.3286252766708,105,2022/09/26,1408.4,4,1,1,3,23,7,4,23,195.84421612288423,청계8가.영도교
충무로엘크루메크로시티2,22.75,202209,27,1000.0,75,4,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/09/27,1429.7,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가
파크원빌,20.01,202209,27,1000.0,70,4,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/09/27,1429.7,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
신당푸르지오,59.85,202209,27,10000.0,138,1,37.559864671246096,127.019034279491,청구역,453.60316695705785,100,2022/09/27,1429.7,2,0,1,0,55,15,24,29,62.12000897583936,동화동
남산타운,84.87999999999998,202209,27,10000.0,191,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/27,1429.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
오렌지카운티을지로,12.26,202209,27,9000.0,27,9,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/09/27,1429.7,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔
롯데캐슬,84.97,202209,27,20000.0,160,14,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/27,1429.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
서울역센트럴자이,59.943,202209,27,30000.0,110,12,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/27,1429.7,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
남산SKLEADERSVIEW,137.53,202209,28,84000.0,142,25,37.5591253443035,126.980603849217,회현(남대문시장)역,219.1012691707696,354,2022/09/28,1427.2,38,9,21,6,163,50,119,11,184.96757304494523,남산3호터널.서울애니메이션센터
한양I-Class,16.37,202209,28,1000.0,60,16,37.567104494618896,127.023295498547,신당역,363.603136827756,77,2022/09/28,1427.2,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터
롯데캐슬,59.91,202209,28,5000.0,148,31,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/28,1427.2,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
삼성사이버빌리지,84.93,202209,28,7000.0,185,10,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/09/28,1427.2,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
남산리젠트힐,137.51,202209,28,650.0,650,5,37.5487459702542,127.005327951013,버티고개역,172.94437351095854,32,2022/09/28,1427.2,10,2,0,1,33,13,30,6,121.2985282990008,버티고개
남산타운,59.94,202209,29,10000.0,180,6,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/29,1436.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202209,29,51450.0,60,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/29,1436.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
약수하이츠,57.63,202209,29,4000.0,150,8,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/29,1436.5,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
삼풍,66.16,202209,29,20000.0,63,7,37.5562356950172,126.982522001434,회현(남대문시장)역,454.6283217151399,298,2022/09/29,1436.5,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카
삼풍,66.16,202209,29,10000.0,63,7,37.5562356950172,126.982522001434,회현(남대문시장)역,454.6283217151399,298,2022/09/29,1436.5,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카
약수하이츠,57.63,202209,30,30000.0,70,3,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/30,1434.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
롯데캐슬,59.94,202209,30,20000.0,120,8,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/30,1434.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
래미안하이베르,59.74,202210,1,3000.0,158,3,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/10/01,1434.8,7,0,1,0,44,15,23,27,264.0077328980435,동화동
남산타운,84.87999999999998,202210,1,30000.0,160,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/10/01,1434.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.91,202210,1,10000.0,145,18,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/10/01,1434.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
서울역센트럴자이,59.943,202210,3,5000.0,260,21,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/10/03,1434.8,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
약수(372-13),50.81,202210,4,3000.0,95,2,37.553612315011286,127.011057445058,약수역,95.05387543813869,77,2022/10/04,1432.1,19,3,9,1,54,19,30,10,87.6064377608397,약수역4번출구.금호터널입구
삼정아트테라스정동,17.7034,202210,4,3000.0,110,6,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/10/04,1432.1,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
약수(372-2796),65.02,202210,4,4000.0,85,3,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/10/04,1432.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
약수(372-2796),65.02,202210,4,10000.0,56,6,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/10/04,1432.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
현대,79.11,202210,4,24000.0,80,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/10/04,1432.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
덕수궁롯데캐슬,116.5445,202210,4,30000.0,370,19,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/10/04,1432.1,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
남산타운,84.87999999999998,202210,4,56700.0,42,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/10/04,1432.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,59.94,202210,5,10000.0,160,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/10/05,1431.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
약수(372-2796),65.02,202210,6,5000.0,80,6,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
약수(372-2796),52.93,202210,6,5000.0,60,5,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
약수(372-2796),52.93,202210,6,5000.0,60,6,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
