정류장번호,정류장명,정류장_위도,정류장_경도
SEB119900235,보라매공원입구,37.4960146,126.9176155
SEB119900236,교수아파트,37.4962963,126.9134228
SEB119900237,신대방우성아파트앞,37.493343,126.9103818
SEB119900238,국사봉중학교,37.4933842,126.9435729
SEB119900240,방범초소,37.4943394,126.9436276
SEB119900241,빌라삼거리.영도교회.약수터,37.495354,126.9436054
SEB119900242,신대방역,37.4874273,126.9129332
SEB119900244,상도역.하나은행,37.5038198,126.9473327
SEB119900245,상도은빛어르신복지관.터널경로당,37.5065409,126.9509537
SEB119900246,7호선장승배기역2번출구,37.503932,126.9389672
SEB119900247,부강탕,37.5043671,126.9459908
SEB119900248,상도3동주민센터,37.4991727,126.9312735
SEB119900249,동광교회,37.5015543,126.9344857
SEB119900253,숭실대입구역2번출구,37.4961152,126.9534532
SEB119900254,노들역5번출구,37.5122904,126.9521592
SEB119900255,중앙대중문,37.5064893,126.9573559
SEB119900256,극동상가,37.4916872,126.9740958
SEB119900257,극동아파트110동,37.4903636,126.9746719
SEB119900258,극동아파트110동,37.4908474,126.974121
SEB119900259,테니스장.우성아파트304동,37.4906189,126.9759361
SEB119900260,극동아파트112동,37.4887729,126.9763367
SEB119900261,동작고교,37.4818218,126.9664294
SEB119900262,신남성초교입구,37.4879028,126.9645031
SEB119900263,삼거리,37.4855998,126.9683026
SEB119900264,강현중학교,37.5020677,126.9278709
SEB119900265,주공아파트.남도학숙,37.5087023,126.9289889
SEB119900266,삼성래미안.동작청소년문화의집,37.5056038,126.9344505
SEB119900267,대방동주민센터,37.5083022,126.9260562
SEB119900268,홍원사,37.5039451,126.9241422
SEB119900269,대방동주공아파트,37.5090527,126.9288799
SEB119900271,신대방1동주민센터,37.4872123,126.9097457
SEB119900272,전문건설회관.보라매병원,37.4923592,126.924958
SEB119900275,신남성초교입구,37.4877091,126.9645405
SEB119900276,삼호.오네뜨아파트,37.4866037,126.9653451
SEB119900277,사당5동주민센터,37.484976,126.9674276
SEB119900278,보라매역.동작세무서,37.4991855,126.9200765
SEB119900279,보라매역.동작세무서,37.4979925,126.9202294
SEB119900280,두산위브아파트,37.4848777,126.9708754
SEB119900281,봉천고개관악현대아파트,37.4913451,126.9566011
SEB119900282,상도3동주민센터,37.4995035,126.9298933
SEB119900283,양녕공영주차장,37.4968639,126.9358311
SEB119900284,상도역1번출구,37.5025855,126.9478369
SEB119900285,중앙대병원,37.5074356,126.9603641
SEB119900286,흑석역,37.509106,126.9623337
SEB119900288,극락정사,37.5080479,126.9518056
SEB119900289,동양중학교,37.5091142,126.9548036
SEB119900290,경동아파트,37.5094841,126.9537175
SEB119900291,상도감리교회.보건소,37.5054948,126.9413118
SEB119900292,흑석동주민센터,37.5058669,126.9664605
SEB119900293,흑석한강푸르지오,37.5051206,126.9659247
SEB119900294,푸르지오상가,37.5031684,126.9646113
SEB119900295,푸르지오후문,37.5015097,126.9644032
SEB119900296,청호아파트,37.5006342,126.9636556
SEB119900297,서달산약수터,37.4998489,126.9620217
SEB119900298,달마사,37.4996702,126.9611871
SEB119900299,대방중학교,37.4955041,126.9143748
SEB119900300,수도여고,37.4935547,126.9152513
SEB119900301,동작구민체육센터.기상청,37.49424,126.917242
SEB119900302,동작구민체육센터.기상청,37.4944139,126.9171796
SEB119900303,수도여고,37.4937241,126.9152545
SEB119900304,대방중학교,37.4955312,126.9145761
SEB119900305,정금마을,37.4938386,126.9812176
SEB119900306,정금마을,37.493744,126.9812425
SEB119900307,이수힐스테이트,37.4941844,126.9797405
SEB119900308,벽산아파트,37.4977331,126.9218266
SEB119900309,밤골.상도역롯데캐슬파크엘,37.502152,126.9455943
SEB119900310,남성초등학교입구,37.4837563,126.9769232
SEB119900311,효주파크빌,37.5027284,126.9267494
SEB119900312,사당솔밭도서관,37.4840171,126.967056
SEB119900313,현대2차아파트후문,37.5107026,126.9319269
SEB119900314,현대2차아파트후문,37.5110632,126.9321404
SEB119900315,롯데캐슬,37.4898234,126.9712716
SEB119900318,로고스교회,37.4976031,126.9318185
SEB119900319,롯데캐슬.샤인,37.4910601,126.9715309
SEB119900320,사당종합체육관,37.492524,126.9696348
SEB119900321,롯데캐슬.샤인,37.4910878,126.9710373
SEB119900327,신대방현대아파트,37.495228,126.9115433
SEB120000001,구로디지털단지역,37.4839345,126.9024471
SEB120000002,서울미술고.인헌중고,37.4764663,126.9655544
SEB120000003,낙성대입구,37.4779096,126.9618756
SEB120000004,행운동주민센터,37.4798444,126.956869
SEB120000005,서울대입구역5번출구,37.4816281,126.9510141
SEB120000006,KT관악지점,37.4819632,126.9473106
SEB120000007,봉천역.관악초등학교,37.4823672,126.9433347
SEB120000008,KT&G관악지점,37.4844754,126.9373129
SEB120000009,신림사거리.신림역,37.4841492,126.9278542
SEB120000010,남부초등학교,37.4833888,126.9222859
SEB120000011,호림박물관,37.4827068,126.9185563
SEB120000012,난곡입구,37.4822111,126.9156138
SEB120000013,관악구보훈회관.신림푸르지오,37.4813616,126.9112396
SEB120000014,천주교성령봉사회관.등불교회,37.4807554,126.9079578
SEB120000015,KT구로지사,37.4802449,126.9051362
SEB120000016,난곡입구,37.4819058,126.9159413
SEB120000017,남서울중학교.성보중고등학교,37.4827354,126.9208415
SEB120000018,신림사거리.신림역,37.4838178,126.9280626
SEB120000019,KT&G관악지점,37.484533,126.936125
SEB120000020,봉천역.관악초등학교,37.4820085,126.9432468
SEB120000021,KT관악지점,37.4814828,126.948461
SEB120000022,봉천사거리,37.4802662,126.9546978
SEB120000023,낙성대동,37.4791841,126.9575048
SEB120000024,낙성대입구,37.4778444,126.9608874
SEB120000025,인헌중고.서울미술고,37.4756817,126.9665158
SEB120000026,예술인마을.사당초등학교,37.4759296,126.9739893
SEB120000027,남서울농협남현동지점,37.4763709,126.9773008
SEB120000028,서울대학교,37.4667414,126.9479522
SEB120000029,서울대학교,37.466827,126.948727
SEB120000030,서울여상.서울문영여중고앞,37.4731604,126.9533001
SEB120000031,관악구청,37.4779819,126.9524977
SEB120000032,봉천사거리.봉천중앙시장,37.4828873,126.9542258
SEB120000033,봉원중학교.행운동우성아파트,37.484901,126.9559128
SEB120000034,관악푸르지오아파트,37.4877034,126.958166
SEB120000035,성현동동아아파트,37.4884016,126.9577325
SEB120000036,봉원중학교.행운동우성아파트,37.4847611,126.9552107
SEB120000037,봉천사거리.봉천중앙시장,37.4829096,126.9536694
SEB120000038,관악구청,37.4795434,126.952231
SEB120000039,관악경찰서.관악소방서,37.475253,126.952572
SEB120000040,서울여상.서울문영여중고앞,37.473002,126.952845
SEB120000041,신림중.삼성고.관악아트홀·도서관,37.470449,126.9443439
SEB120000042,서울산업정보학교.삼성교,37.4710142,126.9411248
SEB120000043,신성초등학교,37.4710002,126.9372438
SEB120000044,영광메디컬센터,37.4732069,126.9336862
SEB120000045,쑥고개입구,37.4761917,126.937495
SEB120000046,서원동문화교앞,37.4786498,126.9323856
SEB120000047,신림사거리,37.4819257,126.9300715
SEB120000048,패션문화의거리입구,37.4860047,126.9295531
SEB120000049,보라매공원.보라매병원,37.4905174,126.9274978
SEB120000050,롯데백화점관악점,37.4901929,126.9274012
SEB120000051,패션문화의거리입구,37.4866352,126.929003
SEB120000052,신림사거리,37.482767,126.9296377
SEB120000053,서원동문화교앞,37.4778775,126.9325255
SEB120000054,서림동주민센터.신화단지,37.475441,126.936357
SEB120000055,삼성동시장,37.4727127,126.9329597
SEB120000056,대학동고시촌입구,37.4706862,126.9363644
SEB120000057,서울산업정보학교.삼성교,37.4705738,126.9420276
SEB120000058,관악산입구.관악아트홀·중앙도서관,37.4678199,126.9468586
SEB120000059,사당역4번출구,37.4755408,126.981359
SEB120000061,남태령역,37.46557,126.987784
SEB120000062,낙성대입구,37.4782931,126.9579938
SEB120000063,삼성동주민센터,37.4698733,126.9329498
SEB120000064,미림고개,37.4678433,126.9318366
SEB120000065,미림여고.미림여자정보과학고,37.465575,126.931333
SEB120000066,신우초등학교,37.462487,126.93169
SEB120000067,삼성산성지,37.458825,126.929865
SEB120000068,산장아파트,37.459955,126.927725
SEB120000069,삼성산주공아파트,37.461213,126.92536
SEB120000070,산복터널.관악산휴먼시아2단지,37.458697,126.922015
SEB120000071,산복터널.관악산휴먼시아2단지,37.4586471,126.9223432
SEB120000072,삼성산주공아파트,37.4611062,126.925091
SEB120000073,산장아파트,37.4596497,126.9275251
SEB120000074,삼성산성지,37.4586042,126.9300887
SEB120000075,신우초등학교,37.4624107,126.931956
SEB120000076,미림여고.미림여자정보과학고,37.4651129,126.9316212
SEB120000077,미림고개.고시촌입구,37.4677922,126.9320992
SEB120000078,관악농협신림지점앞,37.4709236,126.9337957
SEB120000079,쑥고개,37.4785353,126.9403975
SEB120000080,e편한세상서울대입구아파트,37.479453,126.9432329
SEB120000081,영락고교.영락의료과학고,37.4792126,126.9456223
SEB120000082,청룡시장,37.4789892,126.9478578
SEB120000083,관악구청,37.4787443,126.9503609
SEB120000084,청룡시장,37.4791857,126.9478803
SEB120000085,영락고교.영락의료과학고,37.4793964,126.9456413
SEB120000086,e편한세상서울대입구아파트,37.4797702,126.9429191
SEB120000087,쑥고개,37.4786269,126.9401212
SEB120000088,은천교,37.48623,126.9358165
SEB120000089,봉일시장,37.4860972,126.9385588
SEB120000090,은천초등학교,37.4860843,126.9424344
SEB120000091,두산.벽산아파트.서울관광고등학교,37.4867862,126.945256
SEB120000092,현대시장앞,37.4866531,126.9477914
SEB120000093,관악동부센트레빌아파트앞,37.4862395,126.9519972
SEB120000094,중앙동성당앞,37.485745,126.9548358
SEB120000095,중앙동성당앞,37.4859711,126.9551425
SEB120000096,관악동부센트레빌아파트앞,37.4864744,126.9513016
SEB120000098,벽산.두산아파트.서울관광고등학교,37.4869646,126.9451745
SEB120000099,은천초등학교,37.486199,126.9422316
SEB120000100,봉일시장,37.4862623,126.9389872
SEB120000101,은천교,37.4864146,126.9357111
SEB120000102,신림청소년독서실.신림체육센터,37.480922,126.914797
SEB120000103,난곡우체국사거리,37.4770549,126.9156475
SEB120000104,신일교회앞,37.4753427,126.9168479
SEB120000105,세이브마트앞,37.473857,126.9182055
SEB120000106,남강중고등학교입구,37.4722574,126.9195218
SEB120000107,우림시장.난곡보건분소,37.4703996,126.9200167
SEB120000108,난우중학교입구,37.4666919,126.9205407
SEB120000109,신림복지관앞,37.4652824,126.9196773
SEB120000110,신림복지관앞,37.465357,126.919495
SEB120000111,난우중학교입구,37.467392,126.920348
SEB120000112,우림시장.난곡보건분소,37.4706671,126.9197417
SEB120000113,남강중고등학교입구,37.4727039,126.9188803
SEB120000114,세이브마트앞,37.4739868,126.9171999
SEB120000115,신일교회앞,37.475399,126.916574
SEB120000116,난곡우체국사거리,37.4769808,126.9154305
SEB120000117,신림청소년독서실.신림체육센터,37.4803153,126.9146624
SEB120000118,KT구로지사,37.4812745,126.9053998
SEB120000119,골목시장앞,37.4815094,126.90538
SEB120000120,조원동주민센터,37.4832582,126.9073837
SEB120000121,조원동주민센터,37.4833517,126.9071756
SEB120000122,신대방역,37.4865794,126.9130032
SEB120000123,신대방역,37.4868318,126.9130752
SEB120000124,보라매공원입구,37.4891229,126.9174897
SEB120000125,보라매공원입구,37.4894187,126.9179281
SEB120000126,보라매갑을아파트,37.4896486,126.9220386
SEB120000127,롯데관악점,37.4896236,126.9252638
SEB120000128,롯데관악점,37.4900539,126.9259034
SEB120000129,봉천교,37.4892995,126.9270622
SEB120000130,당곡중학교,37.4879733,126.9304831
SEB120000131,당곡중학교,37.4878318,126.9320393
SEB120000134,봉현초등학교,37.4907157,126.9554672
SEB120000135,동아아파트105동앞,37.4903444,126.9553589
SEB120000137,관악드림타운115동,37.4904101,126.9528608
SEB120000138,관악드림타운115동,37.4901217,126.9528191
SEB120000139,관악드림타운북문,37.4916007,126.9512768
SEB120000140,관악드림타운북문,37.4915663,126.9507566
SEB120000141,구암중학교,37.4923781,126.9485338
SEB120000142,구암중학교,37.4920852,126.948439
SEB120000143,벽산아파트.선의사회복지관,37.492953,126.946532
SEB120000144,벽산아파트.선의사회복지관,37.4929186,126.9461156
SEB120000145,벽산블루밍벽산아파트303동앞,37.4918745,126.9447265
SEB120000146,구로디지털단지역,37.4837645,126.9027978
SEB120000149,현대시장,37.4868811,126.9478365
SEB120000150,서울대입구역,37.4799356,126.9526785
SEB120000151,신봉초등학교입구,37.484326,126.9467765
SEB120000152,구암초등학교,37.489188,126.9461216
SEB120000153,은천동벽산블루밍아파트105동,37.4893681,126.9458637
SEB120000154,은천동두산아파트3단지,37.4844674,126.9466667
SEB120000155,봉일시장,37.4850728,126.9372434
SEB120000156,봉천역,37.4830217,126.9420825
SEB120000157,현대시장,37.4876789,126.9465909
SEB120000158,현대시장,37.4872689,126.9466161
SEB120000159,관악우체국(양지병원),37.484848,126.9331569
SEB120000160,관악우체국.양지병원,37.4844524,126.9331482
SEB120000161,보라매삼성아파트.모자원고개,37.4945144,126.9273975
SEB120000162,조원동기점,37.4835296,126.9058408
SEB120000163,관악산휴먼시아.신림푸르지오2차,37.4604762,126.9193412
SEB120000164,관악산휴먼시아아파트1단지입구,37.4609276,126.9219633
SEB120000165,관악산휴먼시아아파트1단지입구,37.461102,126.921921
SEB120000166,난향동주민센터,37.461001,126.919167
SEB120000167,서울대정문,37.4656566,126.9482401
SEB120000168,법대.사회대입구,37.4631049,126.9488365
SEB120000169,자연대.행정관입구,37.4602745,126.9488328
SEB120000170,농생대,37.4569594,126.9490159
SEB120000171,공대입구,37.4549413,126.9497
SEB120000172,신소재,37.4535573,126.9499449
SEB120000173,제2공학관,37.4489822,126.9521336
SEB120000174,유회진학술정보관.제1공학관,37.451283,126.952595
SEB120000175,유전공학연구소.반도체공동연구소,37.4540103,126.953902
SEB120000176,교수회관입구,37.4560708,126.9553487
SEB120000177,관악사삼거리,37.4610516,126.956457
SEB120000178,국제대학원,37.4641772,126.9553134
SEB120000179,수의대입구.보건대학원앞,37.4660981,126.9546012
SEB120000180,경영대.행정대학원,37.466135,126.952053
SEB120000181,경영대.행정대학원,37.4658058,126.9509996
SEB120000182,수의대입구.보건대학원앞,37.4658377,126.9546454
SEB120000183,국제대학원,37.4636381,126.9548276
SEB120000184,관악사삼거리,37.460528,126.95666
SEB120000186,공동기기원,37.4551189,126.9544665
SEB120000187,유전공학연구소.반도체공동연구소,37.4537065,126.9534309
SEB120000188,에너지자원연구소,37.4535952,126.9522141
SEB120000190,공대입구,37.455364,126.9498964
SEB120000191,농생대,37.4571128,126.9493877
SEB120000192,자연대.행정관입구,37.4601097,126.9490319
SEB120000195,문화관입구,37.4614868,126.9494503
SEB120000196,법대.사회대입구,37.4631817,126.9491541
SEB120000197,서울대정문,37.4652441,126.9487039
SEB120000198,우방아파트,37.489233,126.919247
SEB120000199,은천성결교회,37.4884521,126.921262
SEB120000200,신사동주민센터,37.4862529,126.9228744
SEB120000201,봉림교,37.484777,126.9245166
SEB120000202,봉림교,37.4849717,126.9246318
SEB120000203,남부초교후문,37.4864174,126.9223257
