전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),보증금고려월세
84.98,10000.0,200,6,신당역,524.9534945478343,88,1307.4,7,0,1,0,44,15,23,27,264.0077328980435,218.75
33.62,4800.0,10,11,신설동역,533.615752338311,40,1307.4,3,1,1,3,21,7,4,23,99.42774589932525,19.0
59.94,50000.0,20,22,신설동역,533.615752338311,40,1307.4,3,1,1,3,21,7,4,23,99.42774589932525,113.75
59.85,20000.0,85,5,청구역,453.60316695705785,100,1307.4,2,0,1,0,55,15,24,29,62.12000897583936,122.5
59.94,6000.0,116,7,버티고개역,153.7732236879109,27,1307.4,10,1,0,1,30,13,28,6,38.78579684636771,127.25
84.87999999999998,5000.0,210,4,버티고개역,153.7732236879109,27,1307.4,10,1,0,1,30,13,28,6,38.78579684636771,219.375
19.76,19000.0,15,2,충무로역,399.4739356787322,226,1302.7,17,7,15,1,117,36,52,32,166.95499565803877,50.625
84.97,35600.0,60,29,신설동역,533.615752338311,40,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,126.75
19.76,1000.0,78,6,충무로역,399.4739356787322,226,1302.7,17,7,15,1,117,36,52,32,166.95499565803877,79.875
114.92,50000.0,120,15,신금호역,358.1312622656157,4,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,213.75
114.92,50000.0,120,15,신금호역,358.1312622656157,4,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,213.75
31.24,3000.0,45,6,동대입구역,347.6796584148718,115,1302.7,16,8,15,5,99,33,57,28,100.4579538787936,50.625
84.97,5000.0,182,30,신설동역,533.615752338311,40,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,191.375
89.307,47000.0,85,14,충무로역,352.7013286255665,229,1302.7,16,6,13,2,104,36,55,33,129.0802746938073,173.125
15.55,1000.0,64,11,신당역,76.31378679879745,159,1302.7,9,5,0,11,52,17,26,31,102.6009616168716,65.875
21.45,1000.0,60,9,동대문역사문화공원역,356.66310340976054,272,1302.7,25,4,8,3,91,35,49,30,133.71080905767624,61.875
84.87999999999998,4000.0,147,16,버티고개역,153.7732236879109,27,1302.7,10,1,0,1,30,13,28,6,38.78579684636771,154.5
84.95,45000.0,130,1,청구역,148.0705761514984,96,1302.7,4,1,1,0,63,20,29,31,70.23484133934264,214.375
65.37,20000.0,82,4,신금호역,358.1312622656157,4,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,119.5
84.87999999999998,54000.0,100,12,버티고개역,153.7732236879109,27,1302.7,10,1,0,1,30,13,28,6,38.78579684636771,201.25
59.88,20000.0,180,12,청구역,148.0705761514984,96,1302.7,4,1,1,0,63,20,29,31,70.23484133934264,217.5
84.97,30000.0,96,4,신당역,524.9534945478343,88,1302.7,7,0,1,0,44,15,23,27,264.0077328980435,152.25
33.62,2184.0,24,20,신설동역,533.615752338311,40,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,28.095
33.62,4800.0,10,9,신설동역,533.615752338311,40,1299.3,3,1,1,3,21,7,4,23,99.42774589932525,19.0
18.35,1000.0,50,9,신당역,462.5655163555446,106,1299.3,4,1,1,4,27,7,5,23,104.2561319628623,51.875
32.76,3587.0,8,3,버티고개역,153.7732236879109,27,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,14.725625
32.76,1265.0,16,15,버티고개역,153.7732236879109,27,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
118.31,15000.0,380,14,청구역,148.0705761514984,96,1299.3,4,1,1,0,63,20,29,31,70.23484133934264,408.125
32.76,3250.0,5,14,버티고개역,153.7732236879109,27,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,11.09375
84.87999999999998,45000.0,40,16,신금호역,358.1312622656157,4,1299.3,7,3,9,0,47,17,24,13,392.9343565790587,124.375
32.76,3947.0,1,4,버티고개역,153.7732236879109,27,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,8.400625
84.87999999999998,7800.0,160,11,버티고개역,153.7732236879109,27,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,174.625
32.67,2519.0,5,18,신금호역,358.1312622656157,4,1300.6,7,3,9,0,47,17,24,13,392.9343565790587,9.723125
71.93,15000.0,50,5,충무로역,197.7903468724876,213,1300.6,22,6,12,1,129,37,71,25,65.48284525938637,78.125
59.943,5000.0,280,2,충정로(경기대입구)역,546.5467807347819,101,1300.6,1,2,4,0,47,20,55,4,161.22384425777142,289.375
59.94,40000.0,70,3,버티고개역,153.7732236879109,27,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,145.0
84.87999999999998,7800.0,160,11,버티고개역,153.7732236879109,27,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,174.625
32.76,1265.0,16,11,버티고개역,153.7732236879109,27,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
84.87999999999998,5000.0,168,3,버티고개역,153.7732236879109,27,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,177.375
32.67,1058.0,14,15,신금호역,358.1312622656157,4,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
32.67,1058.0,14,10,신금호역,358.1312622656157,4,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
32.67,1058.0,14,7,신금호역,358.1312622656157,4,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
32.67,1523.0,11,7,신금호역,358.1312622656157,4,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,13.855625
57.63,5000.0,130,10,신금호역,358.1312622656157,4,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,139.375
32.76,1265.0,16,7,버티고개역,153.7732236879109,27,1312.9,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
33.62,2184.0,24,29,신설동역,533.615752338311,40,1305.9,3,1,1,3,21,7,4,23,99.42774589932525,28.095
69.13,2000.0,100,7,회현(남대문시장)역,454.6283217151399,298,1305.9,12,6,10,1,156,45,110,11,156.67675958810668,103.75
59.943,5000.0,300,3,충정로(경기대입구)역,546.5467807347819,101,1305.9,1,2,4,0,47,20,55,4,161.22384425777142,309.375
31.59,1456.0,17,6,충정로(경기대입구)역,297.14149153187014,105,1305.9,4,3,10,0,68,27,71,4,274.970024395487,19.73
32.76,1265.0,16,4,버티고개역,153.7732236879109,27,1305.9,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
59.91,50000.0,8,25,신설동역,533.615752338311,40,1305.9,3,1,1,3,21,7,4,23,99.42774589932525,101.75
32.67,1058.0,14,13,신금호역,358.1312622656157,4,1305.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
18.86,2000.0,90,11,약수역,121.62177508889047,77,1305.9,18,3,9,1,52,16,29,8,97.22627239547982,93.75
48.56,500.0,55,10,충무로역,280.85980054223285,233,1305.9,24,6,13,1,131,36,71,27,177.86168819127246,55.9375
32.67,1058.0,14,5,신금호역,358.1312622656157,4,1305.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
59.94,25000.0,80,22,신설동역,533.615752338311,40,1310.0,3,1,1,3,21,7,4,23,99.42774589932525,126.875
59.7,5000.0,155,10,충정로(경기대입구)역,86.42285253868776,90,1310.0,10,4,13,0,73,29,74,4,66.59799483216813,164.375
18.0824,2000.0,103,2,시청역,300.9137610337463,514,1310.0,33,13,37,1,143,42,101,11,230.68420809566103,106.75
32.67,1058.0,14,8,신금호역,358.1312622656157,4,1310.0,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
137.166,0.0,500,21,충무로역,352.7013286255665,229,1310.0,16,6,13,2,104,36,55,33,129.0802746938073,500.0
139.8,0.0,530,19,명동역,325.43124752086374,395,1310.0,43,5,10,3,175,51,123,11,53.1320517975455,530.0
139.8,0.0,484,19,명동역,325.43124752086374,395,1310.0,43,5,10,3,175,51,123,11,53.1320517975455,484.0
69.5135,45000.0,105,9,서대문역,377.9433754112008,173,1310.0,16,14,29,0,140,40,99,9,109.10882594405582,189.375
22.4734,3000.0,130,5,시청역,300.9137610337463,514,1310.0,33,13,37,1,143,42,101,11,230.68420809566103,135.625
84.95999999999998,35000.0,85,6,청구역,346.4554426917758,134,1310.0,7,3,1,0,49,16,26,29,182.6848975540787,150.625
43.056,12000.0,56,1,충정로(경기대입구)역,200.555682270846,159,1310.0,10,3,15,0,102,32,89,7,114.02735679071988,78.5
15.55,1000.0,65,12,신당역,76.31378679879745,159,1310.0,9,5,0,11,52,17,26,31,102.6009616168716,66.875
65.71,2000.0,180,18,서대문역,393.14874072626776,181,1323.7,16,12,29,0,137,39,97,9,39.62660995075856,183.75
33.62,2184.0,24,21,신설동역,533.615752338311,40,1323.7,3,1,1,3,21,7,4,23,99.42774589932525,28.095
133.98,31500.0,294,8,회현(남대문시장)역,310.7749620679906,333,1323.7,27,7,12,5,163,48,118,11,85.65990388873333,353.0625
59.98,26000.0,80,9,신금호역,472.8633597877952,20,1323.7,2,0,1,0,55,17,24,29,25.03257628178961,128.75
32.76,2457.0,6,4,버티고개역,153.7732236879109,27,1323.7,10,1,0,1,30,13,28,6,38.78579684636771,10.606874999999999
133.98,31500.0,294,8,회현(남대문시장)역,310.7749620679906,333,1323.7,27,7,12,5,163,48,118,11,85.65990388873333,353.0625
31.59,3290.0,7,2,충정로(경기대입구)역,297.14149153187014,105,1323.7,4,3,10,0,68,27,71,4,274.970024395487,13.16875
32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1323.7,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
84.98659999999998,5000.0,317,2,서울역,421.6932281404668,121,1323.7,7,3,15,0,74,30,74,4,168.61624434442572,326.375
32.76,1265.0,16,12,버티고개역,153.7732236879109,27,1323.7,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
32.67,423.0,15,6,신금호역,358.1312622656157,4,1323.7,7,3,9,0,47,17,24,13,392.9343565790587,15.793125
84.87999999999998,5000.0,158,11,버티고개역,153.7732236879109,27,1317.8,10,1,0,1,30,13,28,6,38.78579684636771,167.375
70.81,2000.0,170,19,서대문역,393.14874072626776,181,1317.8,16,12,29,0,137,39,97,9,39.62660995075856,173.75
32.76,1265.0,16,10,버티고개역,153.7732236879109,27,1317.8,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
114.88,20000.0,280,5,버티고개역,153.7732236879109,27,1317.8,10,1,0,1,30,13,28,6,38.78579684636771,317.5
32.76,506.0,16,14,버티고개역,153.7732236879109,27,1317.8,10,1,0,1,30,13,28,6,38.78579684636771,16.94875
32.67,1058.0,14,13,신금호역,358.1312622656157,4,1317.8,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
32.67,1058.0,14,14,신금호역,358.1312622656157,4,1314.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
32.67,1058.0,14,8,신금호역,358.1312622656157,4,1314.9,7,3,9,0,47,17,24,13,392.9343565790587,15.98375
114.88,50000.0,130,9,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,223.75
32.76,506.0,17,1,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,17.94875
33.62,2184.0,24,16,신설동역,533.615752338311,40,1314.9,3,1,1,3,21,7,4,23,99.42774589932525,28.095
32.76,506.0,17,18,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,17.94875
32.76,506.0,17,17,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,17.94875
17.68,1000.0,69,5,충정로(경기대입구)역,169.5458754048524,129,1314.9,10,4,16,0,90,31,86,5,152.21828755716365,70.875
32.76,1265.0,16,14,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
32.76,1265.0,16,16,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
32.76,1265.0,16,10,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,18.371875
84.84999999999998,30000.0,89,6,신당역,524.9534945478343,88,1314.9,7,0,1,0,44,15,23,27,264.0077328980435,145.25
31.59,1456.0,17,7,충정로(경기대입구)역,297.14149153187014,105,1314.9,4,3,10,0,68,27,71,4,274.970024395487,19.73
33.62,7416.0,10,24,신설동역,533.615752338311,40,1314.9,3,1,1,3,21,7,4,23,99.42774589932525,23.905
84.97,9600.0,165,11,신설동역,533.615752338311,40,1314.9,3,1,1,3,21,7,4,23,99.42774589932525,183.0
32.76,506.0,17,9,버티고개역,153.7732236879109,27,1314.9,10,1,0,1,30,13,28,6,38.78579684636771,17.94875
30.2477,4000.0,64,8,상왕십리역,413.01287042336577,8,1308.6,6,0,0,0,18,7,4,22,17.8702147977542,71.5
84.76,10000.0,147,14,청구역,453.60316695705785,100,1308.6,2,0,1,0,55,15,24,29,62.12000897583936,165.75
65.71,2000.0,158,13,서대문역,393.14874072626776,181,1308.6,16,12,29,0,137,39,97,9,39.62660995075856,161.75
84.97,31500.0,70,14,신설동역,533.615752338311,40,1308.6,3,1,1,3,21,7,4,23,99.42774589932525,129.0625
52.46,2000.0,80,3,동대입구역,522.9444304920572,186,1312.1,25,12,18,5,115,37,59,31,185.86417386132544,83.75
84.92,5000.0,210,11,신설동역,533.615752338311,40,1312.1,3,1,1,3,21,7,4,23,99.42774589932525,219.375
84.87999999999998,10000.0,200,2,버티고개역,153.7732236879109,27,1312.1,10,1,0,1,30,13,28,6,38.78579684636771,218.75
59.74,5000.0,210,15,신당역,524.9534945478343,88,1312.1,7,0,1,0,44,15,23,27,264.0077328980435,219.375
16.1,3000.0,35,6,신당역,522.31188140143,103,1312.1,4,1,1,3,22,7,4,23,149.37679377363867,40.625
57.63,5000.0,170,7,신금호역,358.1312622656157,4,1312.1,7,3,9,0,47,17,24,13,392.9343565790587,179.375
84.87999999999998,10000.0,200,2,버티고개역,153.7732236879109,27,1312.1,10,1,0,1,30,13,28,6,38.78579684636771,218.75
114.88,3000.0,221,14,버티고개역,153.7732236879109,27,1311.7,10,1,0,1,30,13,28,6,38.78579684636771,226.625
32.76,2955.0,6,13,버티고개역,153.7732236879109,27,1311.7,10,1,0,1,30,13,28,6,38.78579684636771,11.540625
52.93,10000.0,35,6,약수역,67.60227851209639,77,1311.7,19,3,9,1,54,20,30,10,75.75270809457467,53.75
22.75,3000.0,65,13,을지로4가역,403.946236658601,207,1311.7,22,5,8,2,101,37,51,31,72.19381704190464,70.625
84.97,20000.0,83,10,신설동역,533.615752338311,40,1311.7,3,1,1,3,21,7,4,23,99.42774589932525,120.5
24.3931,1000.0,64,11,상왕십리역,413.01287042336577,8,1311.0,6,0,0,0,18,7,4,22,17.8702147977542,65.875
57.63,5000.0,160,18,신금호역,358.1312622656157,4,1311.0,7,3,9,0,47,17,24,13,392.9343565790587,169.375
114.9,73500.0,24,13,신설동역,533.615752338311,40,1311.0,3,1,1,3,21,7,4,23,99.42774589932525,161.8125
114.92,10000.0,170,2,신금호역,358.1312622656157,4,1310.0,7,3,9,0,47,17,24,13,392.9343565790587,188.75
65.37,21000.0,70,3,신금호역,358.1312622656157,4,1310.0,7,3,9,0,47,17,24,13,392.9343565790587,109.375
84.92,14000.0,195,24,신설동역,533.615752338311,40,1310.0,3,1,1,3,21,7,4,23,99.42774589932525,221.25
49.3,1000.0,80,3,회현(남대문시장)역,454.6283217151399,298,1310.0,12,6,10,1,156,45,110,11,156.67675958810668,81.875
31.7571,30000.0,30,8,서대문역,377.9433754112008,173,1310.0,16,14,29,0,140,40,99,9,109.10882594405582,86.25
83.97,20000.0,110,3,신당역,642.5304144954268,81,1312.8,3,0,1,0,27,9,13,16,145.0156737035655,147.5
137.53,40000.0,285,21,회현(남대문시장)역,219.1012691707696,354,1312.8,38,9,21,6,163,50,119,11,184.96757304494523,360.0
43.056,10000.0,72,6,충정로(경기대입구)역,200.555682270846,159,1312.8,10,3,15,0,102,32,89,7,114.02735679071988,90.75
59.91,30000.0,90,25,신설동역,533.615752338311,40,1304.0,3,1,1,3,21,7,4,23,99.42774589932525,146.25
84.97,5000.0,160,10,신설동역,533.615752338311,40,1304.0,3,1,1,3,21,7,4,23,99.42774589932525,169.375
53.88,3500.0,58,1,버티고개역,348.30756567777297,65,1304.0,10,2,0,1,41,20,39,6,187.22774943760257,64.5625
59.91,30000.0,90,25,신설동역,533.615752338311,40,1304.0,3,1,1,3,21,7,4,23,99.42774589932525,146.25
84.87999999999998,30000.0,150,11,버티고개역,153.7732236879109,27,1304.0,10,1,0,1,30,13,28,6,38.78579684636771,206.25
114.91,10000.0,200,7,신금호역,472.8633597877952,20,1304.0,2,0,1,0,55,17,24,29,25.03257628178961,218.75
114.91,10000.0,200,7,신금호역,472.8633597877952,20,1304.0,2,0,1,0,55,17,24,29,25.03257628178961,218.75
59.89,45000.0,110,11,청구역,148.0705761514984,96,1304.0,4,1,1,0,63,20,29,31,70.23484133934264,194.375
84.98,10000.0,190,1,신당역,524.9534945478343,88,1304.0,7,0,1,0,44,15,23,27,264.0077328980435,208.75
59.91,15000.0,150,21,신설동역,533.615752338311,40,1304.0,3,1,1,3,21,7,4,23,99.42774589932525,178.125
21.9449,5000.0,135,8,시청역,300.9137610337463,514,1304.0,33,13,37,1,143,42,101,11,230.68420809566103,144.375
49.88,100.0,65,8,충무로역,280.85980054223285,233,1304.0,24,6,13,1,131,36,71,27,177.86168819127246,65.1875
49.88,1000.0,65,8,충무로역,280.85980054223285,233,1304.0,24,6,13,1,131,36,71,27,177.86168819127246,66.875
49.2,4000.0,120,13,서울역,348.4606199556672,282,1298.6,29,6,36,3,143,43,101,9,38.29151534777954,128.33333333333334
59.94,10000.0,150,8,신설동역,533.615752338311,40,1298.6,3,1,1,3,21,7,4,23,99.42774589932525,170.83333333333334
32.76,506.0,17,9,버티고개역,153.7732236879109,27,1298.6,10,1,0,1,30,13,28,6,38.78579684636771,18.054166666666667
65.37,40000.0,50,19,신금호역,358.1312622656157,4,1306.4,7,3,9,0,47,17,24,13,392.9343565790587,133.33333333333331
59.943,59850.0,35,25,충정로(경기대입구)역,546.5467807347819,101,1306.4,1,2,4,0,47,20,55,4,161.22384425777142,159.6875
32.76,1265.0,16,3,버티고개역,153.7732236879109,27,1307.2,10,1,0,1,30,13,28,6,38.78579684636771,18.635416666666668
84.92,55000.0,10,18,신설동역,533.615752338311,40,1307.2,3,1,1,3,21,7,4,23,99.42774589932525,124.58333333333333
84.87,10000.0,160,20,신당역,147.34851997175824,164,1310.5,9,4,1,11,42,14,17,30,121.06555380445334,180.83333333333334
114.9,5000.0,250,12,신설동역,533.615752338311,40,1310.5,3,1,1,3,21,7,4,23,99.42774589932525,260.4166666666667
33.62,3850.0,16,8,신설동역,533.615752338311,40,1310.5,3,1,1,3,21,7,4,23,99.42774589932525,24.020833333333336
59.33,18500.0,25,2,버티고개역,343.35676606978285,68,1309.7,10,2,0,1,38,17,38,6,163.77403181654708,63.541666666666664
84.87999999999998,20000.0,140,7,버티고개역,153.7732236879109,27,1309.7,10,1,0,1,30,13,28,6,38.78579684636771,181.66666666666666
121.14,5000.0,157,1,신당역,642.5304144954268,81,1309.7,3,0,1,0,27,9,13,16,145.0156737035655,167.41666666666666
30.2477,4000.0,64,4,상왕십리역,413.01287042336577,8,1309.7,6,0,0,0,18,7,4,22,17.8702147977542,72.33333333333333
84.92,5000.0,184,31,신설동역,533.615752338311,40,1309.7,3,1,1,3,21,7,4,23,99.42774589932525,194.41666666666666
35.57,2000.0,120,6,을지로4가역,403.946236658601,207,1309.7,22,5,8,2,101,37,51,31,72.19381704190464,124.16666666666667
59.98,30000.0,60,10,신금호역,472.8633597877952,20,1309.7,2,0,1,0,55,17,24,29,25.03257628178961,122.5
84.95999999999998,30000.0,77,1,신금호역,472.8633597877952,20,1309.7,2,0,1,0,55,17,24,29,25.03257628178961,139.5
84.878,5000.0,280,22,충정로(경기대입구)역,361.7916452355358,217,1309.7,14,4,17,0,120,35,90,8,23.8510160033185,290.4166666666667
57.63,20000.0,120,13,신금호역,358.1312622656157,4,1309.7,7,3,9,0,47,17,24,13,392.9343565790587,161.66666666666666
30.2477,4000.0,73,6,상왕십리역,413.01287042336577,8,1299.3,6,0,0,0,18,7,4,22,17.8702147977542,81.33333333333333
116.11,0.0,493,22,서울역,300.40511873242406,54,1305.1,8,5,9,0,115,37,95,8,83.49973589710727,493.0
35.55,2000.0,125,19,을지로4가역,403.946236658601,207,1305.1,22,5,8,2,101,37,51,31,72.19381704190464,129.16666666666666
83.97,42000.0,36,5,신당역,642.5304144954268,81,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,123.5
83.97,42000.0,36,5,신당역,642.5304144954268,81,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,123.5
84.95999999999998,63000.0,31,7,청구역,148.0705761514984,96,1305.1,4,1,1,0,63,20,29,31,70.23484133934264,162.25
31.59,3290.0,7,1,충정로(경기대입구)역,297.14149153187014,105,1309.1,4,3,10,0,68,27,71,4,274.970024395487,13.854166666666668
72.97329999999998,30000.0,200,9,충정로(경기대입구)역,546.5467807347819,101,1309.1,1,2,4,0,47,20,55,4,161.22384425777142,262.5
192.13,10000.0,300,19,신당역,281.09224807306543,77,1309.1,8,1,0,1,24,8,4,23,82.61857382160969,320.8333333333333
114.88,50000.0,61,17,버티고개역,153.7732236879109,27,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,165.16666666666669
84.87999999999998,3000.0,170,18,버티고개역,153.7732236879109,27,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,176.25
84.89,10000.0,220,27,신설동역,533.615752338311,40,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,240.83333333333334
59.94,5000.0,160,14,신설동역,533.615752338311,40,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,170.41666666666666
70.46,2000.0,180,17,서대문역,393.14874072626776,181,1302.5,16,12,29,0,137,39,97,9,39.62660995075856,184.16666666666666
84.97199999999998,70000.0,80,20,충정로(경기대입구)역,546.5467807347819,101,1302.5,1,2,4,0,47,20,55,4,161.22384425777142,225.83333333333334
13.8874,2000.0,95,7,시청역,300.9137610337463,514,1302.5,33,13,37,1,143,42,101,11,230.68420809566103,99.16666666666667
56.2897,2000.0,240,7,서대문역,377.9433754112008,173,1303.1,16,14,29,0,140,40,99,9,109.10882594405582,244.16666666666666
52.46,2000.0,80,2,동대입구역,522.9444304920572,186,1303.1,25,12,18,5,115,37,59,31,185.86417386132544,84.16666666666667
148.47,0.0,700,24,서울역,300.40511873242406,54,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,700.0
84.92,5000.0,180,16,신설동역,533.615752338311,40,1303.1,3,1,1,3,21,7,4,23,99.42774589932525,190.41666666666666
133.98,10000.0,540,29,회현(남대문시장)역,310.7749620679906,333,1303.1,27,7,12,5,163,48,118,11,85.65990388873333,560.8333333333334
148.47,0.0,700,24,서울역,300.40511873242406,54,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,700.0
24.3931,1000.0,71,15,상왕십리역,413.01287042336577,8,1303.1,6,0,0,0,18,7,4,22,17.8702147977542,73.08333333333333
32.76,1265.0,16,2,버티고개역,153.7732236879109,27,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,18.635416666666668
84.87999999999998,60000.0,90,16,버티고개역,153.7732236879109,27,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,215.0
56.2897,50000.0,37,10,서대문역,377.9433754112008,173,1309.6,16,14,29,0,140,40,99,9,109.10882594405582,141.16666666666669
59.9707,2000.0,231,15,충정로(경기대입구)역,546.5467807347819,101,1309.6,1,2,4,0,47,20,55,4,161.22384425777142,235.16666666666666
66.6,30000.0,60,9,신당역,642.5304144954268,81,1309.6,3,0,1,0,27,9,13,16,145.0156737035655,122.5
59.94,3000.0,160,5,버티고개역,153.7732236879109,27,1309.6,10,1,0,1,30,13,28,6,38.78579684636771,166.25
84.95,30000.0,119,10,충정로(경기대입구)역,86.42285253868776,90,1309.6,10,4,13,0,73,29,74,4,66.59799483216813,181.5
114.92,40000.0,130,6,신금호역,358.1312622656157,4,1309.6,7,3,9,0,47,17,24,13,392.9343565790587,213.33333333333331
35.85,1000.0,50,2,회현(남대문시장)역,200.50226241997623,299,1309.8,27,7,24,4,152,47,109,9,87.83506493158505,52.083333333333336
47.4739,4127.0,18,12,충정로(경기대입구)역,570.352209953056,100,1309.8,1,2,3,0,39,20,55,4,201.7103826031684,26.597916666666666
113.46,55000.0,135,14,회현(남대문시장)역,310.7749620679906,333,1309.8,27,7,12,5,163,48,118,11,85.65990388873333,249.58333333333331
59.94,30000.0,25,30,신설동역,533.615752338311,40,1309.8,3,1,1,3,21,7,4,23,99.42774589932525,87.5
19.95,1000.0,71,2,충정로(경기대입구)역,169.5458754048524,129,1309.8,10,4,16,0,90,31,86,5,152.21828755716365,73.08333333333333
59.7,20000.0,87,9,충정로(경기대입구)역,86.42285253868776,90,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,128.66666666666666
59.7,20000.0,80,9,충정로(경기대입구)역,86.42285253868776,90,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,121.66666666666666
18.86,2000.0,85,6,약수역,121.62177508889047,77,1317.3,18,3,9,1,52,16,29,8,97.22627239547982,89.16666666666667
84.9791,40000.0,190,23,충정로(경기대입구)역,546.5467807347819,101,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,273.3333333333333
84.9791,40000.0,90,23,충정로(경기대입구)역,546.5467807347819,101,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,173.33333333333331
59.7,50000.0,40,5,충정로(경기대입구)역,86.42285253868776,90,1317.3,10,4,13,0,73,29,74,4,66.59799483216813,144.16666666666669
73.86,5000.0,180,10,서울역,300.47515523891445,91,1317.3,2,2,10,0,69,27,69,4,106.44698287229602,190.41666666666666
84.87999999999998,5000.0,195,12,버티고개역,153.7732236879109,27,1326.7,10,1,0,1,30,13,28,6,38.78579684636771,205.41666666666666
17.7034,3000.0,90,7,시청역,300.9137610337463,514,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,96.25
30.2477,4000.0,64,10,상왕십리역,413.01287042336577,8,1326.7,6,0,0,0,18,7,4,22,17.8702147977542,72.33333333333333
17.7034,3000.0,90,7,시청역,300.9137610337463,514,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,96.25
83.97,39000.0,50,5,신당역,642.5304144954268,81,1326.7,3,0,1,0,27,9,13,16,145.0156737035655,131.25
84.87999999999998,57000.0,10,1,신금호역,358.1312622656157,4,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,128.75
84.87999999999998,5000.0,220,11,신금호역,358.1312622656157,4,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,230.41666666666666
65.37,25000.0,60,7,신금호역,358.1312622656157,4,1341.8,7,3,9,0,47,17,24,13,392.9343565790587,112.08333333333334
18.86,1000.0,100,7,약수역,121.62177508889047,77,1341.4,18,3,9,1,52,16,29,8,97.22627239547982,102.08333333333333
114.88,5250.0,242,17,버티고개역,153.7732236879109,27,1341.4,10,1,0,1,30,13,28,6,38.78579684636771,252.9375
84.9,15000.0,182,28,신설동역,533.615752338311,40,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,213.25
84.93,38000.0,40,12,충정로(경기대입구)역,86.42285253868776,90,1341.4,10,4,13,0,73,29,74,4,66.59799483216813,119.16666666666667
59.94,10000.0,150,22,신설동역,533.615752338311,40,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,170.83333333333334
15.55,1000.0,65,11,신당역,76.31378679879745,159,1341.4,9,5,0,11,52,17,26,31,102.6009616168716,67.08333333333333
81.62999999999998,15000.0,120,3,청구역,201.17647239941783,119,1341.4,6,3,1,0,63,19,26,31,115.75278683750209,151.25
